group,system,seed,source_run,result_path,pose_rank,vina_affinity_kcal_mol,vina_rmsd_to_crystal_angstrom,gnina_score_only_vina_kcal_mol,cnn_score,cnn_affinity,cnn_affinity_variance,cnn_vs
CHRNA7 canonical,CHRNA7_encenicline,1103,canonical_obabel_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed1103_ex32/result.json,5,-7.959,2.2939,-7.96812,0.8189043403,7.2699604034,0.1229056939,5.9534020424
CHRNA7 canonical,CHRNA7_encenicline,1103,canonical_obabel_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed1103_ex32/result.json,6,-7.62,7.9786,-7.62346,0.2175052166,5.0369434357,0.3762045205,1.0955615044
CHRNA7 canonical,CHRNA7_encenicline,1103,canonical_obabel_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed1103_ex32/result.json,7,-7.515,8.129,-7.53148,0.1813483089,5.0449357033,0.5267208219,0.9148905873
CHRNA7 canonical,CHRNA7_encenicline,1103,canonical_obabel_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed1103_ex32/result.json,8,-7.378,7.8218,-7.39057,0.1554023623,5.2858839035,0.3450640738,0.821438849
CHRNA7 canonical,CHRNA7_encenicline,1103,canonical_obabel_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed1103_ex32/result.json,9,-7.349,8.1334,-7.38451,0.2408532798,5.2492384911,0.2527145147,1.2642962933
CHRNA7 canonical,CHRNA7_encenicline,1103,canonical_obabel_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed1103_ex32/result.json,10,-7.229,2.7282,-7.32843,0.7856397629,6.8106732368,0.1934003383,5.3507356644
CHRNA7 canonical,CHRNA7_encenicline,1103,canonical_obabel_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed1103_ex32/result.json,11,-7.182,7.8873,-7.18731,0.2053259015,5.5091071129,0.2072145939,1.131162405
CHRNA7 canonical,CHRNA7_encenicline,1103,canonical_obabel_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed1103_ex32/result.json,12,-6.991,9.2248,-7.02389,0.2141108662,4.9621505737,0.444509536,1.0624504089
CHRNA7 canonical,CHRNA7_encenicline,2207,canonical_obabel_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed2207_ex32/result.json,1,-9.859,0.3071,-9.85384,0.9534022808,6.9218554497,0.0203786921,6.5993127823
CHRNA7 canonical,CHRNA7_encenicline,2207,canonical_obabel_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed2207_ex32/result.json,2,-9.121,1.8479,-9.13154,0.9606614709,7.1223511696,0.0029911792,6.8421683311
CHRNA7 canonical,CHRNA7_encenicline,2207,canonical_obabel_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed2207_ex32/result.json,3,-7.983,2.2866,-7.98792,0.8200499415,7.2707409859,0.1132500172,5.9623708725
CHRNA7 canonical,CHRNA7_encenicline,2207,canonical_obabel_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed2207_ex32/result.json,4,-7.625,7.9939,-7.63483,0.2050894499,4.9663290977,0.4468013048,1.0185416937
CHRNA7 canonical,CHRNA7_encenicline,2207,canonical_obabel_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed2207_ex32/result.json,5,-7.532,8.1362,-7.54745,0.1798036397,5.0696611404,0.5044208169,0.9115435481
CHRNA7 canonical,CHRNA7_encenicline,2207,canonical_obabel_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed2207_ex32/result.json,6,-7.391,7.825,-7.40143,0.1610034853,5.3189463615,0.29725191,0.8563688993
CHRNA7 canonical,CHRNA7_encenicline,2207,canonical_obabel_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed2207_ex32/result.json,7,-7.39,1.7598,-7.40643,0.7830845714,6.7751345634,0.4400699437,5.3055033684
CHRNA7 canonical,CHRNA7_encenicline,2207,canonical_obabel_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed2207_ex32/result.json,8,-7.36,8.2833,-7.373,0.257720679,5.3837714195,0.2933272421,1.3875092268
CHRNA7 canonical,CHRNA7_encenicline,2207,canonical_obabel_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed2207_ex32/result.json,9,-7.218,2.7258,-7.36109,0.7905423641,6.8168296814,0.1876676232,5.3889927864
CHRNA7 canonical,CHRNA7_encenicline,2207,canonical_obabel_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed2207_ex32/result.json,10,-7.201,7.8885,-7.20367,0.1968036145,5.47828722,0.2159632444,1.0781466961
CHRNA7 canonical,CHRNA7_encenicline,2207,canonical_obabel_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed2207_ex32/result.json,11,-6.935,9.3957,-6.99687,0.1837901026,5.0028924942,0.3313384056,0.9194821119
CHRNA7 canonical,CHRNA7_encenicline,3301,canonical_obabel_seed3301_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed3301_ex32/result.json,1,-9.857,0.3104,-9.85974,0.953327179,6.9211335182,0.0188658778,6.5981044769
CHRNA7 canonical,CHRNA7_encenicline,3301,canonical_obabel_seed3301_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed3301_ex32/result.json,2,-9.111,1.8477,-9.12751,0.9614562392,7.1194338799,0.0034229204,6.8450241089
CHRNA7 canonical,CHRNA7_encenicline,3301,canonical_obabel_seed3301_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed3301_ex32/result.json,3,-7.918,2.2738,-7.93876,0.8120934963,7.2800388336,0.1086721122,5.9120721817
CHRNA7 canonical,CHRNA7_encenicline,3301,canonical_obabel_seed3301_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed3301_ex32/result.json,4,-7.643,7.9919,-7.6443,0.2183937579,5.0144290924,0.4336713254,1.0951200724
CHRNA7 canonical,CHRNA7_encenicline,3301,canonical_obabel_seed3301_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed3301_ex32/result.json,5,-7.524,8.1497,-7.53822,0.1802431643,5.0534591675,0.5164160132,0.9108514786
CHRNA7 canonical,CHRNA7_encenicline,3301,canonical_obabel_seed3301_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed3301_ex32/result.json,6,-7.387,7.8219,-7.39332,0.1560248286,5.3133406639,0.3132841885,0.8290130496
CHRNA7 canonical,CHRNA7_encenicline,3301,canonical_obabel_seed3301_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed3301_ex32/result.json,7,-6.939,8.5584,-6.94515,0.1807813346,4.8274416924,0.7149747014,0.8727113605
CHRNA7 canonical,CHRNA7_encenicline,4409,canonical_obabel_seed4409_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed4409_ex32/result.json,1,-9.876,0.2792,-9.87356,0.9535351992,6.9261937141,0.0193626918,6.6043696404
CHRNA7 canonical,CHRNA7_encenicline,4409,canonical_obabel_seed4409_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed4409_ex32/result.json,2,-9.131,1.8457,-9.14079,0.9625416398,7.1214828491,0.0050770631,6.8547239304
CHRNA7 canonical,CHRNA7_encenicline,4409,canonical_obabel_seed4409_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed4409_ex32/result.json,3,-7.985,2.3376,-7.99947,0.8087776303,7.2146677971,0.1339514703,5.835062027
CHRNA7 canonical,CHRNA7_encenicline,4409,canonical_obabel_seed4409_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed4409_ex32/result.json,4,-7.653,7.9942,-7.66118,0.2174074799,5.0195174217,0.3949306905,1.0912805796
CHRNA7 canonical,CHRNA7_encenicline,4409,canonical_obabel_seed4409_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed4409_ex32/result.json,5,-7.506,8.1453,-7.50918,0.2271810174,5.1654086113,0.5221083164,1.1734827757
CHRNA7 canonical,CHRNA7_encenicline,4409,canonical_obabel_seed4409_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed4409_ex32/result.json,6,-7.391,7.8253,-7.39795,0.1552540511,5.3070778847,0.3193333745,0.8239453435
CHRNA7 canonical,CHRNA7_encenicline,4409,canonical_obabel_seed4409_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed4409_ex32/result.json,7,-7.233,7.9027,-7.23934,0.1913902611,5.4260082245,0.2333715409,1.0384851694
CHRNA7 canonical,CHRNA7_encenicline,4409,canonical_obabel_seed4409_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed4409_ex32/result.json,8,-7.205,2.7558,-7.20683,0.8267342448,7.0031495094,0.2485296875,5.7897434235
CHRNA7 canonical,CHRNA7_encenicline,4409,canonical_obabel_seed4409_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed4409_ex32/result.json,9,-6.992,8.6414,-7.00297,0.2111922503,5.2344355583,0.2516999543,1.1054722071
CHRNA7 canonical,CHRNA7_encenicline,4409,canonical_obabel_seed4409_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed4409_ex32/result.json,10,-6.964,9.2453,-6.9781,0.2136558741,4.9805808067,0.4244395792,1.0641303062
CHRNA7 canonical,CHRNA7_encenicline,5519,canonical_obabel_seed5519_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed5519_ex32/result.json,1,-9.867,0.2917,-9.86694,0.9539160728,6.9288601875,0.0193362702,6.6095509529
CHRNA7 canonical,CHRNA7_encenicline,5519,canonical_obabel_seed5519_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed5519_ex32/result.json,2,-9.116,1.8455,-9.13082,0.9620817304,7.1153206825,0.0036222304,6.8455200195
CHRNA7 canonical,CHRNA7_encenicline,5519,canonical_obabel_seed5519_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed5519_ex32/result.json,3,-7.98,2.2806,-7.98586,0.8178834319,7.275405407,0.1064740196,5.9504337311
CHRNA7 canonical,CHRNA7_encenicline,5519,canonical_obabel_seed5519_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed5519_ex32/result.json,4,-7.624,7.9884,-7.62722,0.2166058719,5.0086846352,0.4344730377,1.084910512
CHRNA7 canonical,CHRNA7_encenicline,5519,canonical_obabel_seed5519_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed5519_ex32/result.json,5,-7.485,8.1218,-7.49233,0.23037453,5.1826210022,0.5046146512,1.1939438581
CHRNA7 canonical,CHRNA7_encenicline,5519,canonical_obabel_seed5519_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed5519_ex32/result.json,6,-7.379,7.8247,-7.38633,0.1590513587,5.2932281494,0.3337496221,0.8418951035
CHRNA7 canonical,CHRNA7_encenicline,5519,canonical_obabel_seed5519_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed5519_ex32/result.json,7,-7.289,2.7322,-7.27755,0.8351587057,7.1836395264,0.2739506066,5.9994792938
CHRNA7 canonical,CHRNA7_encenicline,5519,canonical_obabel_seed5519_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/canonical_obabel_seed5519_ex32/result.json,8,-7.004,9.3418,-7.04966,0.1948958635,4.9973211288,0.3738555014,0.9739572406
CHRFAM7A at A face,CHRNA7_encenicline,1103,hybrid_A_face_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed1103_ex32/result.json,1,-7.537,2.0238,-7.53696,0.8010046482,6.5962715149,0.2593415082,5.2836441994
CHRFAM7A at A face,CHRNA7_encenicline,1103,hybrid_A_face_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed1103_ex32/result.json,2,-7.495,4.4605,-7.48902,0.5530448556,5.9967160225,0.0840471163,3.31645298
CHRFAM7A at A face,CHRNA7_encenicline,1103,hybrid_A_face_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed1103_ex32/result.json,3,-7.407,4.9146,-7.41511,0.7344424725,6.346886158,0.2397503704,4.6614227295
CHRFAM7A at A face,CHRNA7_encenicline,1103,hybrid_A_face_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed1103_ex32/result.json,4,-7.35,2.5427,-7.38161,0.9399465919,6.7539725304,0.3830130994,6.3483734131
CHRFAM7A at A face,CHRNA7_encenicline,1103,hybrid_A_face_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed1103_ex32/result.json,5,-6.616,7.6802,-6.6211,0.2101497203,4.852080822,0.4386613369,1.0196634531
CHRFAM7A at A face,CHRNA7_encenicline,1103,hybrid_A_face_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed1103_ex32/result.json,6,-6.384,7.6593,-6.40992,0.3460736573,5.5798516273,0.3348920047,1.931039691
CHRFAM7A at A face,CHRNA7_encenicline,1103,hybrid_A_face_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed1103_ex32/result.json,7,-6.32,7.0132,-6.40362,0.515517354,5.9791312218,0.1304476708,3.0823459625
CHRFAM7A at A face,CHRNA7_encenicline,1103,hybrid_A_face_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed1103_ex32/result.json,8,-6.29,7.8463,-6.30679,0.0816050619,4.2637152672,0.3685562909,0.347940743
CHRFAM7A at A face,CHRNA7_encenicline,1103,hybrid_A_face_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed1103_ex32/result.json,9,-6.266,7.6631,-6.3626,0.4050067663,5.1556744576,0.3569488227,2.0880830288
CHRFAM7A at A face,CHRNA7_encenicline,1103,hybrid_A_face_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed1103_ex32/result.json,10,-6.176,5.0123,-6.18146,0.1393094957,4.7566809654,0.7051770687,0.6626508236
CHRFAM7A at A face,CHRNA7_encenicline,1103,hybrid_A_face_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed1103_ex32/result.json,11,-6.093,5.9198,-6.17174,0.8471521735,6.6768918037,0.2286950201,5.6563434601
CHRFAM7A at A face,CHRNA7_encenicline,1103,hybrid_A_face_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed1103_ex32/result.json,12,-6.02,6.6026,-6.02439,0.1590423733,4.0553655624,0.6590715051,0.644974947
CHRFAM7A at A face,CHRNA7_encenicline,1103,hybrid_A_face_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed1103_ex32/result.json,13,-5.962,7.146,-5.97633,0.2507523,5.0653252602,0.1828992963,1.2701419592
CHRFAM7A at A face,CHRNA7_encenicline,1103,hybrid_A_face_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed1103_ex32/result.json,14,-5.953,8.4647,-6.11223,0.1309959739,5.3785438538,0.1287319213,0.7045676112
CHRFAM7A at A face,CHRNA7_encenicline,1103,hybrid_A_face_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed1103_ex32/result.json,15,-5.951,7.1316,-5.95477,0.3218450546,4.9230256081,0.4142539203,1.584451437
CHRFAM7A at A face,CHRNA7_encenicline,1103,hybrid_A_face_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed1103_ex32/result.json,16,-5.866,3.2169,-5.91026,0.380902648,5.9572167397,0.4409507513,2.2691197395
CHRFAM7A at A face,CHRNA7_encenicline,1103,hybrid_A_face_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed1103_ex32/result.json,17,-5.856,5.7408,-5.84232,0.1013309509,3.9443080425,1.141230464,0.3996804953
CHRFAM7A at A face,CHRNA7_encenicline,1103,hybrid_A_face_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed1103_ex32/result.json,18,-5.734,8.255,-5.70952,0.7335468531,5.7775387764,0.1913775355,4.2380952835
CHRFAM7A at A face,CHRNA7_encenicline,1103,hybrid_A_face_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed1103_ex32/result.json,19,-5.692,9.4429,-5.72982,0.2840157747,4.6021132469,0.5259879231,1.3070727587
CHRFAM7A at A face,CHRNA7_encenicline,1103,hybrid_A_face_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed1103_ex32/result.json,20,-5.645,9.0997,-5.65129,0.2692708969,4.9104971886,0.2349317074,1.3222539425
CHRFAM7A at A face,CHRNA7_encenicline,20260825,hybrid_A_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed20260825_ex32/result.json,1,-7.543,1.9981,-7.53851,0.8049125075,6.6061863899,0.2530995905,5.317401886
CHRFAM7A at A face,CHRNA7_encenicline,20260825,hybrid_A_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed20260825_ex32/result.json,2,-7.501,4.4892,-7.49018,0.5492608547,5.9976425171,0.0863551497,3.294270277
CHRFAM7A at A face,CHRNA7_encenicline,20260825,hybrid_A_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed20260825_ex32/result.json,3,-7.439,4.9167,-7.44313,0.7376435995,6.3658866882,0.2342176437,4.6957554817
CHRFAM7A at A face,CHRNA7_encenicline,20260825,hybrid_A_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed20260825_ex32/result.json,4,-6.983,3.3242,-6.98765,0.8314730525,6.2181572914,0.3413071334,5.1702303886
CHRFAM7A at A face,CHRNA7_encenicline,20260825,hybrid_A_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed20260825_ex32/result.json,5,-6.629,7.6823,-6.61903,0.2267102301,4.8671188354,0.4543101788,1.103425622
CHRFAM7A at A face,CHRNA7_encenicline,20260825,hybrid_A_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed20260825_ex32/result.json,6,-6.45,4.257,-6.48174,0.5280742049,6.166238308,0.1213185787,3.256231308
CHRFAM7A at A face,CHRNA7_encenicline,20260825,hybrid_A_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed20260825_ex32/result.json,7,-6.409,7.5919,-6.42445,0.3343789279,5.6616044044,0.2312361747,1.8931212425
CHRFAM7A at A face,CHRNA7_encenicline,20260825,hybrid_A_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed20260825_ex32/result.json,8,-6.337,4.9663,-6.33935,0.1969431043,4.9960312843,0.7180812359,0.9839339256
CHRFAM7A at A face,CHRNA7_encenicline,20260825,hybrid_A_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed20260825_ex32/result.json,9,-6.313,7.8403,-6.316,0.0881407261,4.280315876,0.3699762523,0.3772701621
CHRFAM7A at A face,CHRNA7_encenicline,20260825,hybrid_A_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed20260825_ex32/result.json,10,-6.296,7.0023,-6.29922,0.5359070897,5.9463400841,0.1271024793,3.1866858006
CHRFAM7A at A face,CHRNA7_encenicline,20260825,hybrid_A_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed20260825_ex32/result.json,11,-6.159,7.8642,-6.16819,0.1109057069,4.4117884636,0.3482321203,0.4892925322
CHRFAM7A at A face,CHRNA7_encenicline,20260825,hybrid_A_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed20260825_ex32/result.json,12,-6.085,5.9117,-6.11072,0.8450523019,6.6846065521,0.2408899516,5.6488423347
CHRFAM7A at A face,CHRNA7_encenicline,20260825,hybrid_A_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed20260825_ex32/result.json,13,-6.035,3.1048,-6.04924,0.536680758,6.2838187218,0.6323420405,3.3724045753
CHRFAM7A at A face,CHRNA7_encenicline,20260825,hybrid_A_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed20260825_ex32/result.json,14,-6.021,8.6634,-6.01565,0.0793520361,3.9366767406,1.8252739906,0.3123833239
CHRFAM7A at A face,CHRNA7_encenicline,20260825,hybrid_A_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed20260825_ex32/result.json,15,-6.015,5.9711,-6.01713,0.0817760453,4.0319848061,0.6732637286,0.3297197819
CHRFAM7A at A face,CHRNA7_encenicline,20260825,hybrid_A_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed20260825_ex32/result.json,16,-5.973,7.12,-5.97775,0.3195573986,4.8813061714,0.4547289312,1.5598574877
CHRFAM7A at A face,CHRNA7_encenicline,20260825,hybrid_A_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed20260825_ex32/result.json,17,-5.951,6.3495,-6.01908,0.7925633192,6.5212130547,0.2501484454,5.1684741974
CHRFAM7A at A face,CHRNA7_encenicline,20260825,hybrid_A_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed20260825_ex32/result.json,18,-5.948,8.461,-6.13757,0.1352204382,5.3766059875,0.1367257386,0.727026999
CHRFAM7A at A face,CHRNA7_encenicline,20260825,hybrid_A_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed20260825_ex32/result.json,19,-5.862,7.2747,-5.87557,0.2512058318,5.1000089645,0.2508304119,1.28115201
CHRFAM7A at A face,CHRNA7_encenicline,20260825,hybrid_A_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed20260825_ex32/result.json,20,-5.801,6.2205,-5.81864,0.1208861098,3.9603030682,0.7081794739,0.4787456393
CHRFAM7A at A face,CHRNA7_encenicline,2207,hybrid_A_face_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed2207_ex32/result.json,1,-7.552,2.0512,-7.55129,0.8034932613,6.6045403481,0.2730336189,5.3067035675
CHRFAM7A at A face,CHRNA7_encenicline,2207,hybrid_A_face_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed2207_ex32/result.json,2,-7.528,4.4793,-7.51303,0.5383887887,5.9588541985,0.0898772106,3.2081801891
CHRFAM7A at A face,CHRNA7_encenicline,2207,hybrid_A_face_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed2207_ex32/result.json,3,-7.441,4.9108,-7.4446,0.7383752465,6.3639125824,0.2266374826,4.6989555359
CHRFAM7A at A face,CHRNA7_encenicline,2207,hybrid_A_face_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed2207_ex32/result.json,4,-7.356,2.519,-7.38374,0.9418846965,6.751115799,0.3698675334,6.3587727547
CHRFAM7A at A face,CHRNA7_encenicline,2207,hybrid_A_face_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed2207_ex32/result.json,5,-6.602,7.6938,-6.61919,0.2038053572,4.8431897163,0.4226229191,0.9870679975
CHRFAM7A at A face,CHRNA7_encenicline,2207,hybrid_A_face_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed2207_ex32/result.json,6,-6.362,7.6044,-6.39021,0.3414308727,5.5845389366,0.2899103761,1.9067339897
CHRFAM7A at A face,CHRNA7_encenicline,2207,hybrid_A_face_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed2207_ex32/result.json,7,-6.305,4.9702,-6.30234,0.1978070885,5.0070238113,0.6838307977,0.9904248118
CHRFAM7A at A face,CHRNA7_encenicline,2207,hybrid_A_face_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed2207_ex32/result.json,8,-6.3,7.0282,-6.33981,0.5156149268,5.8743872643,0.1405327469,3.0289218426
CHRFAM7A at A face,CHRNA7_encenicline,2207,hybrid_A_face_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed2207_ex32/result.json,9,-6.286,7.8416,-6.29634,0.0811737254,4.243827343,0.3832254112,0.3444872797
CHRFAM7A at A face,CHRNA7_encenicline,2207,hybrid_A_face_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_A_face_seed2207_ex32/result.json,10,-6.185,7.882,-6.19141,0.0928090513,4.3050293922,0.4670728743,0.3995456994
