"donor","transcript_id","cell_type","gene_id","is_significant_hit","condition","n_cells_donor","raw_count","gene_total_count","psi","padj_gene","padj_tx","delta_psi","n_cells_expressing_gene"
"PO28","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"AD",1851,79,138,0.572463768115942,0.0193891573401335,0.0211518080074184,-0.0447271614141159,31
"PO41","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"AD",973,55,70,0.785714285714286,0.0193891573401335,0.0211518080074184,-0.0447271614141159,16
"PO42","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"AD",1303,15,24,0.625,0.0193891573401335,0.0211518080074184,-0.0447271614141159,7
"SMC029","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"AD",150,8,8,1,0.0193891573401335,0.0211518080074184,-0.0447271614141159,1
"SMC032","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"AD",578,131,166,0.789156626506024,0.0193891573401335,0.0211518080074184,-0.0447271614141159,25
"SMC036","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"AD",206,1,28,0.0357142857142857,0.0193891573401335,0.0211518080074184,-0.0447271614141159,3
"SMC038","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"AD",1640,205,984,0.208333333333333,0.0193891573401335,0.0211518080074184,-0.0447271614141159,33
"SMC039","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"AD",413,54,117,0.461538461538462,0.0193891573401335,0.0211518080074184,-0.0447271614141159,3
"SMC041","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"AD",1746,0,1,0,0.0193891573401335,0.0211518080074184,-0.0447271614141159,1
"SMC043","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"AD",105,0,1,0,0.0193891573401335,0.0211518080074184,-0.0447271614141159,1
"SMC049","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"AD",4070,320,500,0.64,0.0193891573401335,0.0211518080074184,-0.0447271614141159,106
"PO13","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"Control",777,1,18,0.0555555555555556,0.0193891573401335,0.0211518080074184,-0.0447271614141159,3
"PO15","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"Control",744,133,198,0.671717171717172,0.0193891573401335,0.0211518080074184,-0.0447271614141159,47
"PO20","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"Control",1454,18,18,1,0.0193891573401335,0.0211518080074184,-0.0447271614141159,2
"PO23","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"Control",1605,52,91,0.571428571428571,0.0193891573401335,0.0211518080074184,-0.0447271614141159,35
"SMC027","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"Control",129,0,1,0,0.0193891573401335,0.0211518080074184,-0.0447271614141159,1
"SMC030","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"Control",915,146,241,0.605809128630705,0.0193891573401335,0.0211518080074184,-0.0447271614141159,54
"SMC033","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"Control",2797,266,346,0.76878612716763,0.0193891573401335,0.0211518080074184,-0.0447271614141159,61
"SMC052","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"Control",4785,34,52,0.653846153846154,0.0193891573401335,0.0211518080074184,-0.0447271614141159,16
"PO05","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"AD",1197,1,83,0.0120481927710843,NA,NA,NA,15
"PO11","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"AD",1165,14,73,0.191780821917808,NA,NA,NA,23
"PO28","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"AD",1851,19,138,0.13768115942029,NA,NA,NA,31
"PO41","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"AD",973,6,70,0.0857142857142857,NA,NA,NA,16
"PO42","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"AD",1303,3,24,0.125,NA,NA,NA,7
"SMC029","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"AD",150,0,8,0,NA,NA,NA,1
"SMC032","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"AD",578,4,166,0.0240963855421687,NA,NA,NA,25
"SMC036","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"AD",206,27,28,0.964285714285714,NA,NA,NA,3
"SMC038","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"AD",1640,743,984,0.755081300813008,NA,NA,NA,33
"SMC039","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"AD",413,0,117,0,NA,NA,NA,3
"SMC041","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"AD",1746,1,1,1,NA,NA,NA,1
"SMC043","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"AD",105,1,1,1,NA,NA,NA,1
"SMC049","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"AD",4070,88,500,0.176,NA,NA,NA,106
"PO13","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"Control",777,16,18,0.888888888888889,NA,NA,NA,3
"PO15","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"Control",744,12,198,0.0606060606060606,NA,NA,NA,47
"PO20","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"Control",1454,0,18,0,NA,NA,NA,2
"PO23","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"Control",1605,22,91,0.241758241758242,NA,NA,NA,35
"SMC027","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"Control",129,1,1,1,NA,NA,NA,1
"SMC030","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"Control",915,7,241,0.029045643153527,NA,NA,NA,54
"SMC033","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"Control",2797,26,346,0.0751445086705202,NA,NA,NA,61
"SMC052","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"Control",4785,3,52,0.0576923076923077,NA,NA,NA,16
"PO05","CSRNP3-205","Excitatory_neuron","CSRNP3",FALSE,"AD",1197,9,83,0.108433734939759,NA,NA,NA,15
"PO11","CSRNP3-205","Excitatory_neuron","CSRNP3",FALSE,"AD",1165,3,73,0.0410958904109589,NA,NA,NA,23
"PO28","CSRNP3-205","Excitatory_neuron","CSRNP3",FALSE,"AD",1851,6,138,0.0434782608695652,NA,NA,NA,31
"PO41","CSRNP3-205","Excitatory_neuron","CSRNP3",FALSE,"AD",973,2,70,0.0285714285714286,NA,NA,NA,16
"PO42","CSRNP3-205","Excitatory_neuron","CSRNP3",FALSE,"AD",1303,1,24,0.0416666666666667,NA,NA,NA,7
"SMC029","CSRNP3-205","Excitatory_neuron","CSRNP3",FALSE,"AD",150,0,8,0,NA,NA,NA,1
"SMC032","CSRNP3-205","Excitatory_neuron","CSRNP3",FALSE,"AD",578,0,166,0,NA,NA,NA,25
"SMC036","CSRNP3-205","Excitatory_neuron","CSRNP3",FALSE,"AD",206,0,28,0,NA,NA,NA,3
"SMC038","CSRNP3-205","Excitatory_neuron","CSRNP3",FALSE,"AD",1640,6,984,0.00609756097560976,NA,NA,NA,33
"SMC039","CSRNP3-205","Excitatory_neuron","CSRNP3",FALSE,"AD",413,4,117,0.0341880341880342,NA,NA,NA,3
"SMC041","CSRNP3-205","Excitatory_neuron","CSRNP3",FALSE,"AD",1746,0,1,0,NA,NA,NA,1
"SMC043","CSRNP3-205","Excitatory_neuron","CSRNP3",FALSE,"AD",105,0,1,0,NA,NA,NA,1
"SMC049","CSRNP3-205","Excitatory_neuron","CSRNP3",FALSE,"AD",4070,33,500,0.066,NA,NA,NA,106
"PO13","CSRNP3-205","Excitatory_neuron","CSRNP3",FALSE,"Control",777,1,18,0.0555555555555556,NA,NA,NA,3
"PO15","CSRNP3-205","Excitatory_neuron","CSRNP3",FALSE,"Control",744,1,198,0.00505050505050505,NA,NA,NA,47
"PO20","CSRNP3-205","Excitatory_neuron","CSRNP3",FALSE,"Control",1454,0,18,0,NA,NA,NA,2
"PO23","CSRNP3-205","Excitatory_neuron","CSRNP3",FALSE,"Control",1605,4,91,0.043956043956044,NA,NA,NA,35
"SMC027","CSRNP3-205","Excitatory_neuron","CSRNP3",FALSE,"Control",129,0,1,0,NA,NA,NA,1
"SMC030","CSRNP3-205","Excitatory_neuron","CSRNP3",FALSE,"Control",915,3,241,0.012448132780083,NA,NA,NA,54
"SMC033","CSRNP3-205","Excitatory_neuron","CSRNP3",FALSE,"Control",2797,9,346,0.0260115606936416,NA,NA,NA,61
"SMC052","CSRNP3-205","Excitatory_neuron","CSRNP3",FALSE,"Control",4785,15,52,0.288461538461538,NA,NA,NA,16
"PO05","EIF4G2-201","Excitatory_neuron","EIF4G2",FALSE,"AD",1197,5,14,0.357142857142857,NA,NA,NA,10
"PO11","EIF4G2-201","Excitatory_neuron","EIF4G2",FALSE,"AD",1165,113,123,0.91869918699187,NA,NA,NA,24
"PO28","EIF4G2-201","Excitatory_neuron","EIF4G2",FALSE,"AD",1851,234,277,0.844765342960289,NA,NA,NA,69
"PO41","EIF4G2-201","Excitatory_neuron","EIF4G2",FALSE,"AD",973,89,143,0.622377622377622,NA,NA,NA,45
"PO42","EIF4G2-201","Excitatory_neuron","EIF4G2",FALSE,"AD",1303,24,36,0.666666666666667,NA,NA,NA,10
"SMC029","EIF4G2-201","Excitatory_neuron","EIF4G2",FALSE,"AD",150,2,2,1,NA,NA,NA,1
"SMC032","EIF4G2-201","Excitatory_neuron","EIF4G2",FALSE,"AD",578,23,24,0.958333333333333,NA,NA,NA,13
"SMC036","EIF4G2-201","Excitatory_neuron","EIF4G2",FALSE,"AD",206,8,10,0.8,NA,NA,NA,8
"SMC038","EIF4G2-201","Excitatory_neuron","EIF4G2",FALSE,"AD",1640,50,100,0.5,NA,NA,NA,25
"SMC039","EIF4G2-201","Excitatory_neuron","EIF4G2",FALSE,"AD",413,2,2,1,NA,NA,NA,2
"SMC041","EIF4G2-201","Excitatory_neuron","EIF4G2",FALSE,"AD",1746,5,98,0.0510204081632653,NA,NA,NA,20
"SMC043","EIF4G2-201","Excitatory_neuron","EIF4G2",FALSE,"AD",105,1,1,1,NA,NA,NA,1
"SMC049","EIF4G2-201","Excitatory_neuron","EIF4G2",FALSE,"AD",4070,138,163,0.846625766871166,NA,NA,NA,58
"PO13","EIF4G2-201","Excitatory_neuron","EIF4G2",FALSE,"Control",777,27,32,0.84375,NA,NA,NA,11
"PO15","EIF4G2-201","Excitatory_neuron","EIF4G2",FALSE,"Control",744,195,215,0.906976744186046,NA,NA,NA,69
"PO20","EIF4G2-201","Excitatory_neuron","EIF4G2",FALSE,"Control",1454,9,17,0.529411764705882,NA,NA,NA,9
"PO23","EIF4G2-201","Excitatory_neuron","EIF4G2",FALSE,"Control",1605,170,180,0.944444444444444,NA,NA,NA,45
"SMC027","EIF4G2-201","Excitatory_neuron","EIF4G2",FALSE,"Control",129,0,7,0,NA,NA,NA,1
"SMC030","EIF4G2-201","Excitatory_neuron","EIF4G2",FALSE,"Control",915,545,612,0.890522875816993,NA,NA,NA,61
"SMC033","EIF4G2-201","Excitatory_neuron","EIF4G2",FALSE,"Control",2797,236,247,0.955465587044534,NA,NA,NA,50
"SMC052","EIF4G2-201","Excitatory_neuron","EIF4G2",FALSE,"Control",4785,25,52,0.480769230769231,NA,NA,NA,22
"PO05","EIF4G2-205","Excitatory_neuron","EIF4G2",FALSE,"AD",1197,0,14,0,NA,NA,NA,10
"PO11","EIF4G2-205","Excitatory_neuron","EIF4G2",FALSE,"AD",1165,0,123,0,NA,NA,NA,24
"PO28","EIF4G2-205","Excitatory_neuron","EIF4G2",FALSE,"AD",1851,19,277,0.0685920577617329,NA,NA,NA,69
"PO41","EIF4G2-205","Excitatory_neuron","EIF4G2",FALSE,"AD",973,2,143,0.013986013986014,NA,NA,NA,45
"PO42","EIF4G2-205","Excitatory_neuron","EIF4G2",FALSE,"AD",1303,0,36,0,NA,NA,NA,10
"SMC029","EIF4G2-205","Excitatory_neuron","EIF4G2",FALSE,"AD",150,0,2,0,NA,NA,NA,1
"SMC032","EIF4G2-205","Excitatory_neuron","EIF4G2",FALSE,"AD",578,0,24,0,NA,NA,NA,13
"SMC036","EIF4G2-205","Excitatory_neuron","EIF4G2",FALSE,"AD",206,0,10,0,NA,NA,NA,8
"SMC038","EIF4G2-205","Excitatory_neuron","EIF4G2",FALSE,"AD",1640,1,100,0.01,NA,NA,NA,25
"SMC039","EIF4G2-205","Excitatory_neuron","EIF4G2",FALSE,"AD",413,0,2,0,NA,NA,NA,2
"SMC041","EIF4G2-205","Excitatory_neuron","EIF4G2",FALSE,"AD",1746,1,98,0.0102040816326531,NA,NA,NA,20
"SMC043","EIF4G2-205","Excitatory_neuron","EIF4G2",FALSE,"AD",105,0,1,0,NA,NA,NA,1
"SMC049","EIF4G2-205","Excitatory_neuron","EIF4G2",FALSE,"AD",4070,1,163,0.00613496932515337,NA,NA,NA,58
"PO13","EIF4G2-205","Excitatory_neuron","EIF4G2",FALSE,"Control",777,0,32,0,NA,NA,NA,11
"PO15","EIF4G2-205","Excitatory_neuron","EIF4G2",FALSE,"Control",744,2,215,0.00930232558139535,NA,NA,NA,69
"PO20","EIF4G2-205","Excitatory_neuron","EIF4G2",FALSE,"Control",1454,0,17,0,NA,NA,NA,9
"PO23","EIF4G2-205","Excitatory_neuron","EIF4G2",FALSE,"Control",1605,0,180,0,NA,NA,NA,45
"SMC027","EIF4G2-205","Excitatory_neuron","EIF4G2",FALSE,"Control",129,0,7,0,NA,NA,NA,1
"SMC030","EIF4G2-205","Excitatory_neuron","EIF4G2",FALSE,"Control",915,6,612,0.00980392156862745,NA,NA,NA,61
"SMC033","EIF4G2-205","Excitatory_neuron","EIF4G2",FALSE,"Control",2797,0,247,0,NA,NA,NA,50
"SMC052","EIF4G2-205","Excitatory_neuron","EIF4G2",FALSE,"Control",4785,1,52,0.0192307692307692,NA,NA,NA,22
"PO05","EIF4G2-208","Excitatory_neuron","EIF4G2",TRUE,"AD",1197,0,14,0,0.0193891573401335,0.00888204408078519,0.0888748096729573,10
"PO11","EIF4G2-208","Excitatory_neuron","EIF4G2",TRUE,"AD",1165,8,123,0.0650406504065041,0.0193891573401335,0.00888204408078519,0.0888748096729573,24
"PO28","EIF4G2-208","Excitatory_neuron","EIF4G2",TRUE,"AD",1851,10,277,0.036101083032491,0.0193891573401335,0.00888204408078519,0.0888748096729573,69
"PO41","EIF4G2-208","Excitatory_neuron","EIF4G2",TRUE,"AD",973,20,143,0.13986013986014,0.0193891573401335,0.00888204408078519,0.0888748096729573,45
"PO42","EIF4G2-208","Excitatory_neuron","EIF4G2",TRUE,"AD",1303,2,36,0.0555555555555556,0.0193891573401335,0.00888204408078519,0.0888748096729573,10
"SMC029","EIF4G2-208","Excitatory_neuron","EIF4G2",TRUE,"AD",150,0,2,0,0.0193891573401335,0.00888204408078519,0.0888748096729573,1
"SMC032","EIF4G2-208","Excitatory_neuron","EIF4G2",TRUE,"AD",578,0,24,0,0.0193891573401335,0.00888204408078519,0.0888748096729573,13
"SMC036","EIF4G2-208","Excitatory_neuron","EIF4G2",TRUE,"AD",206,2,10,0.2,0.0193891573401335,0.00888204408078519,0.0888748096729573,8
"SMC038","EIF4G2-208","Excitatory_neuron","EIF4G2",TRUE,"AD",1640,37,100,0.37,0.0193891573401335,0.00888204408078519,0.0888748096729573,25
"SMC039","EIF4G2-208","Excitatory_neuron","EIF4G2",TRUE,"AD",413,0,2,0,0.0193891573401335,0.00888204408078519,0.0888748096729573,2
"SMC041","EIF4G2-208","Excitatory_neuron","EIF4G2",TRUE,"AD",1746,58,98,0.591836734693878,0.0193891573401335,0.00888204408078519,0.0888748096729573,20
"SMC043","EIF4G2-208","Excitatory_neuron","EIF4G2",TRUE,"AD",105,0,1,0,0.0193891573401335,0.00888204408078519,0.0888748096729573,1
"SMC049","EIF4G2-208","Excitatory_neuron","EIF4G2",TRUE,"AD",4070,19,163,0.116564417177914,0.0193891573401335,0.00888204408078519,0.0888748096729573,58
"PO13","EIF4G2-208","Excitatory_neuron","EIF4G2",TRUE,"Control",777,0,32,0,0.0193891573401335,0.00888204408078519,0.0888748096729573,11
"PO15","EIF4G2-208","Excitatory_neuron","EIF4G2",TRUE,"Control",744,8,215,0.0372093023255814,0.0193891573401335,0.00888204408078519,0.0888748096729573,69
"PO20","EIF4G2-208","Excitatory_neuron","EIF4G2",TRUE,"Control",1454,1,17,0.0588235294117647,0.0193891573401335,0.00888204408078519,0.0888748096729573,9
"PO23","EIF4G2-208","Excitatory_neuron","EIF4G2",TRUE,"Control",1605,6,180,0.0333333333333333,0.0193891573401335,0.00888204408078519,0.0888748096729573,45
"SMC027","EIF4G2-208","Excitatory_neuron","EIF4G2",TRUE,"Control",129,0,7,0,0.0193891573401335,0.00888204408078519,0.0888748096729573,1
"SMC030","EIF4G2-208","Excitatory_neuron","EIF4G2",TRUE,"Control",915,59,612,0.0964052287581699,0.0193891573401335,0.00888204408078519,0.0888748096729573,61
"SMC033","EIF4G2-208","Excitatory_neuron","EIF4G2",TRUE,"Control",2797,10,247,0.0404858299595142,0.0193891573401335,0.00888204408078519,0.0888748096729573,50
"SMC052","EIF4G2-208","Excitatory_neuron","EIF4G2",TRUE,"Control",4785,0,52,0,0.0193891573401335,0.00888204408078519,0.0888748096729573,22
"PO05","EIF4G2-225","Excitatory_neuron","EIF4G2",FALSE,"AD",1197,9,14,0.642857142857143,NA,NA,NA,10
"PO11","EIF4G2-225","Excitatory_neuron","EIF4G2",FALSE,"AD",1165,2,123,0.016260162601626,NA,NA,NA,24
"PO28","EIF4G2-225","Excitatory_neuron","EIF4G2",FALSE,"AD",1851,14,277,0.0505415162454874,NA,NA,NA,69
"PO41","EIF4G2-225","Excitatory_neuron","EIF4G2",FALSE,"AD",973,32,143,0.223776223776224,NA,NA,NA,45
"PO42","EIF4G2-225","Excitatory_neuron","EIF4G2",FALSE,"AD",1303,10,36,0.277777777777778,NA,NA,NA,10
"SMC029","EIF4G2-225","Excitatory_neuron","EIF4G2",FALSE,"AD",150,0,2,0,NA,NA,NA,1
"SMC032","EIF4G2-225","Excitatory_neuron","EIF4G2",FALSE,"AD",578,1,24,0.0416666666666667,NA,NA,NA,13
"SMC036","EIF4G2-225","Excitatory_neuron","EIF4G2",FALSE,"AD",206,0,10,0,NA,NA,NA,8
"SMC038","EIF4G2-225","Excitatory_neuron","EIF4G2",FALSE,"AD",1640,12,100,0.12,NA,NA,NA,25
"SMC039","EIF4G2-225","Excitatory_neuron","EIF4G2",FALSE,"AD",413,0,2,0,NA,NA,NA,2
"SMC041","EIF4G2-225","Excitatory_neuron","EIF4G2",FALSE,"AD",1746,34,98,0.346938775510204,NA,NA,NA,20
"SMC043","EIF4G2-225","Excitatory_neuron","EIF4G2",FALSE,"AD",105,0,1,0,NA,NA,NA,1
"SMC049","EIF4G2-225","Excitatory_neuron","EIF4G2",FALSE,"AD",4070,5,163,0.0306748466257669,NA,NA,NA,58
"PO13","EIF4G2-225","Excitatory_neuron","EIF4G2",FALSE,"Control",777,5,32,0.15625,NA,NA,NA,11
"PO15","EIF4G2-225","Excitatory_neuron","EIF4G2",FALSE,"Control",744,10,215,0.0465116279069767,NA,NA,NA,69
"PO20","EIF4G2-225","Excitatory_neuron","EIF4G2",FALSE,"Control",1454,7,17,0.411764705882353,NA,NA,NA,9
"PO23","EIF4G2-225","Excitatory_neuron","EIF4G2",FALSE,"Control",1605,4,180,0.0222222222222222,NA,NA,NA,45
"SMC027","EIF4G2-225","Excitatory_neuron","EIF4G2",FALSE,"Control",129,7,7,1,NA,NA,NA,1
"SMC030","EIF4G2-225","Excitatory_neuron","EIF4G2",FALSE,"Control",915,2,612,0.00326797385620915,NA,NA,NA,61
"SMC033","EIF4G2-225","Excitatory_neuron","EIF4G2",FALSE,"Control",2797,1,247,0.00404858299595142,NA,NA,NA,50
"SMC052","EIF4G2-225","Excitatory_neuron","EIF4G2",FALSE,"Control",4785,26,52,0.5,NA,NA,NA,22
"PO05","GRIA2-201","Excitatory_neuron","GRIA2",FALSE,"AD",1197,44,627,0.0701754385964912,NA,NA,NA,170
"PO11","GRIA2-201","Excitatory_neuron","GRIA2",FALSE,"AD",1165,0,672,0,NA,NA,NA,227
"PO28","GRIA2-201","Excitatory_neuron","GRIA2",FALSE,"AD",1851,7,865,0.00809248554913295,NA,NA,NA,303
"PO41","GRIA2-201","Excitatory_neuron","GRIA2",FALSE,"AD",973,52,1145,0.0454148471615721,NA,NA,NA,292
"PO42","GRIA2-201","Excitatory_neuron","GRIA2",FALSE,"AD",1303,12,501,0.0239520958083832,NA,NA,NA,165
"SMC029","GRIA2-201","Excitatory_neuron","GRIA2",FALSE,"AD",150,58,93,0.623655913978495,NA,NA,NA,18
"SMC032","GRIA2-201","Excitatory_neuron","GRIA2",FALSE,"AD",578,266,880,0.302272727272727,NA,NA,NA,98
"SMC036","GRIA2-201","Excitatory_neuron","GRIA2",FALSE,"AD",206,0,43,0,NA,NA,NA,17
"SMC038","GRIA2-201","Excitatory_neuron","GRIA2",FALSE,"AD",1640,0,567,0,NA,NA,NA,234
"SMC039","GRIA2-201","Excitatory_neuron","GRIA2",FALSE,"AD",413,0,67,0,NA,NA,NA,21
"SMC041","GRIA2-201","Excitatory_neuron","GRIA2",FALSE,"AD",1746,0,167,0,NA,NA,NA,70
"SMC043","GRIA2-201","Excitatory_neuron","GRIA2",FALSE,"AD",105,0,20,0,NA,NA,NA,3
"SMC049","GRIA2-201","Excitatory_neuron","GRIA2",FALSE,"AD",4070,258,2264,0.113957597173145,NA,NA,NA,601
"PO13","GRIA2-201","Excitatory_neuron","GRIA2",FALSE,"Control",777,0,107,0,NA,NA,NA,40
"PO15","GRIA2-201","Excitatory_neuron","GRIA2",FALSE,"Control",744,107,764,0.140052356020942,NA,NA,NA,221
"PO20","GRIA2-201","Excitatory_neuron","GRIA2",FALSE,"Control",1454,30,514,0.0583657587548638,NA,NA,NA,162
"PO23","GRIA2-201","Excitatory_neuron","GRIA2",FALSE,"Control",1605,0,1314,0,NA,NA,NA,278
"SMC027","GRIA2-201","Excitatory_neuron","GRIA2",FALSE,"Control",129,3,231,0.012987012987013,NA,NA,NA,30
"SMC030","GRIA2-201","Excitatory_neuron","GRIA2",FALSE,"Control",915,1067,1873,0.569674319273892,NA,NA,NA,247
"SMC033","GRIA2-201","Excitatory_neuron","GRIA2",FALSE,"Control",2797,61,833,0.0732292917166867,NA,NA,NA,196
"SMC052","GRIA2-201","Excitatory_neuron","GRIA2",FALSE,"Control",4785,1,1627,0.000614628149969269,NA,NA,NA,412
"PO05","GRIA2-202","Excitatory_neuron","GRIA2",FALSE,"AD",1197,1,627,0.00159489633173844,NA,NA,NA,170
"PO11","GRIA2-202","Excitatory_neuron","GRIA2",FALSE,"AD",1165,0,672,0,NA,NA,NA,227
"PO28","GRIA2-202","Excitatory_neuron","GRIA2",FALSE,"AD",1851,0,865,0,NA,NA,NA,303
"PO41","GRIA2-202","Excitatory_neuron","GRIA2",FALSE,"AD",973,24,1145,0.0209606986899563,NA,NA,NA,292
"PO42","GRIA2-202","Excitatory_neuron","GRIA2",FALSE,"AD",1303,1,501,0.00199600798403194,NA,NA,NA,165
"SMC029","GRIA2-202","Excitatory_neuron","GRIA2",FALSE,"AD",150,1,93,0.010752688172043,NA,NA,NA,18
"SMC032","GRIA2-202","Excitatory_neuron","GRIA2",FALSE,"AD",578,254,880,0.288636363636364,NA,NA,NA,98
"SMC036","GRIA2-202","Excitatory_neuron","GRIA2",FALSE,"AD",206,0,43,0,NA,NA,NA,17
"SMC038","GRIA2-202","Excitatory_neuron","GRIA2",FALSE,"AD",1640,0,567,0,NA,NA,NA,234
"SMC039","GRIA2-202","Excitatory_neuron","GRIA2",FALSE,"AD",413,0,67,0,NA,NA,NA,21
"SMC041","GRIA2-202","Excitatory_neuron","GRIA2",FALSE,"AD",1746,0,167,0,NA,NA,NA,70
"SMC043","GRIA2-202","Excitatory_neuron","GRIA2",FALSE,"AD",105,0,20,0,NA,NA,NA,3
"SMC049","GRIA2-202","Excitatory_neuron","GRIA2",FALSE,"AD",4070,19,2264,0.00839222614840989,NA,NA,NA,601
"PO13","GRIA2-202","Excitatory_neuron","GRIA2",FALSE,"Control",777,0,107,0,NA,NA,NA,40
"PO15","GRIA2-202","Excitatory_neuron","GRIA2",FALSE,"Control",744,22,764,0.0287958115183246,NA,NA,NA,221
"PO20","GRIA2-202","Excitatory_neuron","GRIA2",FALSE,"Control",1454,0,514,0,NA,NA,NA,162
"PO23","GRIA2-202","Excitatory_neuron","GRIA2",FALSE,"Control",1605,3,1314,0.00228310502283105,NA,NA,NA,278
"SMC027","GRIA2-202","Excitatory_neuron","GRIA2",FALSE,"Control",129,0,231,0,NA,NA,NA,30
"SMC030","GRIA2-202","Excitatory_neuron","GRIA2",FALSE,"Control",915,195,1873,0.104111051788574,NA,NA,NA,247
"SMC033","GRIA2-202","Excitatory_neuron","GRIA2",FALSE,"Control",2797,3,833,0.00360144057623049,NA,NA,NA,196
"SMC052","GRIA2-202","Excitatory_neuron","GRIA2",FALSE,"Control",4785,0,1627,0,NA,NA,NA,412
"PO05","GRIA2-204","Excitatory_neuron","GRIA2",FALSE,"AD",1197,0,627,0,NA,NA,NA,170
"PO11","GRIA2-204","Excitatory_neuron","GRIA2",FALSE,"AD",1165,0,672,0,NA,NA,NA,227
"PO28","GRIA2-204","Excitatory_neuron","GRIA2",FALSE,"AD",1851,2,865,0.0023121387283237,NA,NA,NA,303
"PO41","GRIA2-204","Excitatory_neuron","GRIA2",FALSE,"AD",973,0,1145,0,NA,NA,NA,292
"PO42","GRIA2-204","Excitatory_neuron","GRIA2",FALSE,"AD",1303,0,501,0,NA,NA,NA,165
"SMC029","GRIA2-204","Excitatory_neuron","GRIA2",FALSE,"AD",150,1,93,0.010752688172043,NA,NA,NA,18
"SMC032","GRIA2-204","Excitatory_neuron","GRIA2",FALSE,"AD",578,13,880,0.0147727272727273,NA,NA,NA,98
"SMC036","GRIA2-204","Excitatory_neuron","GRIA2",FALSE,"AD",206,0,43,0,NA,NA,NA,17
"SMC038","GRIA2-204","Excitatory_neuron","GRIA2",FALSE,"AD",1640,1,567,0.0017636684303351,NA,NA,NA,234
"SMC039","GRIA2-204","Excitatory_neuron","GRIA2",FALSE,"AD",413,2,67,0.0298507462686567,NA,NA,NA,21
"SMC041","GRIA2-204","Excitatory_neuron","GRIA2",FALSE,"AD",1746,0,167,0,NA,NA,NA,70
"SMC043","GRIA2-204","Excitatory_neuron","GRIA2",FALSE,"AD",105,0,20,0,NA,NA,NA,3
"SMC049","GRIA2-204","Excitatory_neuron","GRIA2",FALSE,"AD",4070,0,2264,0,NA,NA,NA,601
"PO13","GRIA2-204","Excitatory_neuron","GRIA2",FALSE,"Control",777,0,107,0,NA,NA,NA,40
"PO15","GRIA2-204","Excitatory_neuron","GRIA2",FALSE,"Control",744,0,764,0,NA,NA,NA,221
"PO20","GRIA2-204","Excitatory_neuron","GRIA2",FALSE,"Control",1454,1,514,0.00194552529182879,NA,NA,NA,162
"PO23","GRIA2-204","Excitatory_neuron","GRIA2",FALSE,"Control",1605,11,1314,0.00837138508371385,NA,NA,NA,278
"SMC027","GRIA2-204","Excitatory_neuron","GRIA2",FALSE,"Control",129,0,231,0,NA,NA,NA,30
"SMC030","GRIA2-204","Excitatory_neuron","GRIA2",FALSE,"Control",915,0,1873,0,NA,NA,NA,247
"SMC033","GRIA2-204","Excitatory_neuron","GRIA2",FALSE,"Control",2797,23,833,0.0276110444177671,NA,NA,NA,196
"SMC052","GRIA2-204","Excitatory_neuron","GRIA2",FALSE,"Control",4785,1,1627,0.000614628149969269,NA,NA,NA,412
