gene_id,cell_type,log2FC,pval,padj,score
ENSG00000248240,OPC,0.52019507,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000291243,OPC,0.10335297,0.6639079018776488,0.9739760814565918,0.4345241
QSOX1,OPC,0.06906203,0.6639079018776488,0.9739760814565918,0.4345241
ZBTB34,OPC,0.015015657,0.6639079018776488,0.9739760814565918,0.4345241
CNOT10,OPC,0.006588542,0.6639079018776488,0.9739760814565918,0.4345241
TMC3-AS1,OPC,0.19744004,0.6639079018776488,0.9739760814565918,0.4345241
SV2A,OPC,0.09624327,0.6639079018776488,0.9739760814565918,0.4345241
RTN4IP1,OPC,0.07459486,0.6639079018776488,0.9739760814565918,0.4345241
FPGS,OPC,0.08604452,0.6639079018776488,0.9739760814565918,0.4345241
TMEM8B,OPC,-0.08055956,0.6639079018776488,0.9739760814565918,0.4345241
BSN,OPC,0.08579535,0.6639079018776488,0.9739760814565918,0.4345241
HUWE1,OPC,0.040316377,0.6639079018776488,0.9739760814565918,0.4345241
IFTAP,OPC,-0.030301444,0.6639079018776488,0.9739760814565918,0.4345241
PRDM11,OPC,0.108975925,0.6639079018776488,0.9739760814565918,0.4345241
FERMT2,OPC,0.07649375,0.6639079018776488,0.9739760814565918,0.4345241
GRAMD2B,OPC,0.04679813,0.6639079018776488,0.9739760814565918,0.4345241
SLC38A5,OPC,0.4826689,0.6639079018776488,0.9739760814565918,0.4345241
LINC01284,OPC,0.16789319,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000289177,OPC,0.20077059,0.6639079018776488,0.9739760814565918,0.4345241
LINC02604,OPC,0.08428264,0.6639079018776488,0.9739760814565918,0.4345241
IL20RB,OPC,0.0778034,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000286982,OPC,-0.16092531,0.6639079018776488,0.9739760814565918,0.4345241
WDR59,OPC,0.02640925,0.6639079018776488,0.9739760814565918,0.4345241
UBA5,OPC,0.037278872,0.6639079018776488,0.9739760814565918,0.4345241
GCH1,OPC,0.011805416,0.6639079018776488,0.9739760814565918,0.4345241
PCYT1B,OPC,-0.10361003,0.6639079018776488,0.9739760814565918,0.4345241
SYTL5,OPC,0.52238,0.6639079018776488,0.9739760814565918,0.4345241
CHST6,OPC,0.057936944,0.6639079018776488,0.9739760814565918,0.4345241
CNTNAP2,OPC,-0.026202807,0.6639079018776488,0.9739760814565918,0.4345241
CLTC,OPC,0.020018756,0.6639079018776488,0.9739760814565918,0.4345241
DNAH7,OPC,0.22142883,0.6639079018776488,0.9739760814565918,0.4345241
BRCA2,OPC,0.23116806,0.6639079018776488,0.9739760814565918,0.4345241
PIGG,OPC,0.006711223,0.6639079018776488,0.9739760814565918,0.4345241
TMEM271,OPC,0.1620146,0.6639079018776488,0.9739760814565918,0.4345241
MNAT1,OPC,0.017611293,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000270154,OPC,0.39261237,0.6639079018776488,0.9739760814565918,0.4345241
MICU3,OPC,0.046340067,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000291117,OPC,0.07062023,0.6639079018776488,0.9739760814565918,0.4345241
TRADD,OPC,0.34233183,0.6639079018776488,0.9739760814565918,0.4345241
SBF2,OPC,0.03303174,0.6639079018776488,0.9739760814565918,0.4345241
ZFR,OPC,0.028698437,0.6639079018776488,0.9739760814565918,0.4345241
PHAF1,OPC,0.029195255,0.6639079018776488,0.9739760814565918,0.4345241
NXT1,OPC,0.26499844,0.6639079018776488,0.9739760814565918,0.4345241
LCN9,OPC,0.48433998,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000287238,OPC,0.09317434,0.6639079018776488,0.9739760814565918,0.4345241
TMEM147-AS1,OPC,0.19941853,0.6639079018776488,0.9739760814565918,0.4345241
SEMA4B,OPC,0.21153314,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000227712,OPC,0.32704163,0.6639079018776488,0.9739760814565918,0.4345241
RPF2,OPC,0.15453483,0.6639079018776488,0.9739760814565918,0.4345241
SLC16A10,OPC,0.16634268,0.6639079018776488,0.9739760814565918,0.4345241
EXTL3,OPC,0.017026993,0.6639079018776488,0.9739760814565918,0.4345241
DPY19L2P3,OPC,0.048069663,0.6639079018776488,0.9739760814565918,0.4345241
TRAPPC3,OPC,0.030415002,0.6639079018776488,0.9739760814565918,0.4345241
POLDIP3,OPC,0.036020927,0.6639079018776488,0.9739760814565918,0.4345241
GPHN,OPC,0.004696837,0.6639079018776488,0.9739760814565918,0.4345241
BIN3,OPC,0.09928962,0.6639079018776488,0.9739760814565918,0.4345241
PCBP1-AS1,OPC,0.06817406,0.6639079018776488,0.9739760814565918,0.4345241
PPIL3,OPC,0.021212526,0.6639079018776488,0.9739760814565918,0.4345241
ROBO4,OPC,1.108465,0.6639079018776488,0.9739760814565918,0.4345241
MPHOSPH10,OPC,0.094858706,0.6639079018776488,0.9739760814565918,0.4345241
KMT2B,OPC,0.0539278,0.6639079018776488,0.9739760814565918,0.4345241
ZNF76,OPC,0.015242283,0.6639079018776488,0.9739760814565918,0.4345241
UBE2E2,OPC,0.030669326,0.6639079018776488,0.9739760814565918,0.4345241
MPPED2-AS1,OPC,0.26201236,0.6639079018776488,0.9739760814565918,0.4345241
PAX6,OPC,0.3221783,0.6639079018776488,0.9739760814565918,0.4345241
PLA2G15,OPC,0.19536516,0.6639079018776488,0.9739760814565918,0.4345241
VPS4A,OPC,0.097321235,0.6639079018776488,0.9739760814565918,0.4345241
FNDC3A,OPC,0.08274826,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000236209,OPC,0.317239,0.6639079018776488,0.9739760814565918,0.4345241
YKT6,OPC,0.08890004,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000282142,OPC,0.1381679,0.6639079018776488,0.9739760814565918,0.4345241
UBL3,OPC,0.044294678,0.6639079018776488,0.9739760814565918,0.4345241
MOSPD2,OPC,0.072690904,0.6639079018776488,0.9739760814565918,0.4345241
RAB5A,OPC,0.050470095,0.6639079018776488,0.9739760814565918,0.4345241
VAV2,OPC,0.016878502,0.6639079018776488,0.9739760814565918,0.4345241
RARB,OPC,0.17367625,0.6639079018776488,0.9739760814565918,0.4345241
HECW1,OPC,0.044991262,0.6639079018776488,0.9739760814565918,0.4345241
ODR4,OPC,0.0519598,0.6639079018776488,0.9739760814565918,0.4345241
HMGA1,OPC,0.17838798,0.6639079018776488,0.9739760814565918,0.4345241
ASS1,OPC,0.5261591,0.6639079018776488,0.9739760814565918,0.4345241
LINC01239,OPC,0.36738643,0.6639079018776488,0.9739760814565918,0.4345241
PAICS,OPC,0.10631564,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000230454,OPC,0.13170256,0.6639079018776488,0.9739760814565918,0.4345241
AQP7,OPC,1.5961063,0.6639079018776488,0.9739760814565918,0.4345241
ANKRD18B,OPC,0.107629225,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000275709,OPC,0.6060511,0.6639079018776488,0.9739760814565918,0.4345241
ZMYM4,OPC,0.0290078,0.6639079018776488,0.9739760814565918,0.4345241
ARSA,OPC,0.13266493,0.6639079018776488,0.9739760814565918,0.4345241
MSRA,OPC,0.027349394,0.6639079018776488,0.9739760814565918,0.4345241
CELSR1,OPC,0.53635275,0.6639079018776488,0.9739760814565918,0.4345241
RALA,OPC,0.05179404,0.6639079018776488,0.9739760814565918,0.4345241
AMPH,OPC,-0.0030669284,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000259560,OPC,-0.02122211,0.6639079018776488,0.9739760814565918,0.4345241
LINC01994,OPC,0.3676973,0.6639079018776488,0.9739760814565918,0.4345241
NGDN,OPC,0.043335572,0.6639079018776488,0.9739760814565918,0.4345241
WDR44,OPC,0.029112084,0.6639079018776488,0.9739760814565918,0.4345241
FLII,OPC,0.12701315,0.6639079018776488,0.9739760814565918,0.4345241
SMCR8,OPC,0.09880195,0.6639079018776488,0.9739760814565918,0.4345241
SLC29A2,OPC,0.045457914,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000271904,OPC,0.28841615,0.6639079018776488,0.9739760814565918,0.4345241
LTBP3,OPC,0.06650848,0.6639079018776488,0.9739760814565918,0.4345241
IFIH1,OPC,0.022680027,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000288953,OPC,0.35771865,0.6639079018776488,0.9739760814565918,0.4345241
RAB13,OPC,0.066919155,0.6639079018776488,0.9739760814565918,0.4345241
ZNF667-AS1,OPC,0.10469551,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000268266,OPC,-0.22789952,0.6639079018776488,0.9739760814565918,0.4345241
SLC27A3,OPC,0.08661403,0.6639079018776488,0.9739760814565918,0.4345241
FKBP15,OPC,0.067901425,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000261722,OPC,0.36749375,0.6639079018776488,0.9739760814565918,0.4345241
NOS1AP,OPC,0.061453976,0.6639079018776488,0.9739760814565918,0.4345241
ABITRAM,OPC,0.01924542,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000291054,OPC,0.09859487,0.6639079018776488,0.9739760814565918,0.4345241
XPO5,OPC,0.095580146,0.6639079018776488,0.9739760814565918,0.4345241
SLC35D2,OPC,0.32326815,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000272970,OPC,-0.26145858,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000265168,OPC,1.0990776,0.6639079018776488,0.9739760814565918,0.4345241
DBI,OPC,0.20253704,0.6639079018776488,0.9739760814565918,0.4345241
SCN7A,OPC,0.021489749,0.6639079018776488,0.9739760814565918,0.4345241
NR2F1-AS1,OPC,0.09022264,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000250237,OPC,0.1993401,0.6639079018776488,0.9739760814565918,0.4345241
CCDC90B-AS1,OPC,0.051631983,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000286953,OPC,0.7562374,0.6639079018776488,0.9739760814565918,0.4345241
ZNG1B,OPC,0.23775835,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000268218,OPC,-0.0008775619,0.6639079018776488,0.9739760814565918,0.4345241
MEIS3,OPC,0.04726886,0.6639079018776488,0.9739760814565918,0.4345241
COL4A2,OPC,0.144586,0.6639079018776488,0.9739760814565918,0.4345241
C1orf159,OPC,0.13519646,0.6639079018776488,0.9739760814565918,0.4345241
LINC01128,OPC,0.09789852,0.6639079018776488,0.9739760814565918,0.4345241
ZSCAN25,OPC,0.012100374,0.6639079018776488,0.9739760814565918,0.4345241
FHL1P1,OPC,-0.027275257,0.6639079018776488,0.9739760814565918,0.4345241
FADD,OPC,0.2872409,0.6639079018776488,0.9739760814565918,0.4345241
MT-CO1,OPC,0.14207128,0.6639079018776488,0.9739760814565918,0.4345241
MCF2,OPC,-0.24840552,0.6639079018776488,0.9739760814565918,0.4345241
FAM120A,OPC,0.038203888,0.6639079018776488,0.9739760814565918,0.4345241
RAB11A,OPC,0.05062,0.6639079018776488,0.9739760814565918,0.4345241
GLCE,OPC,0.039842274,0.6639079018776488,0.9739760814565918,0.4345241
SNRK,OPC,0.018797345,0.6639079018776488,0.9739760814565918,0.4345241
CDC5L,OPC,0.06012384,0.6639079018776488,0.9739760814565918,0.4345241
KCNMB4,OPC,0.21539882,0.6639079018776488,0.9739760814565918,0.4345241
MDM2,OPC,0.0999315,0.6639079018776488,0.9739760814565918,0.4345241
DANT2,OPC,0.033736926,0.6639079018776488,0.9739760814565918,0.4345241
PSME2,OPC,-0.033268843,0.6639079018776488,0.9739760814565918,0.4345241
HS3ST3A1,OPC,0.35729745,0.6639079018776488,0.9739760814565918,0.4345241
LINC02754,OPC,0.34506875,0.6639079018776488,0.9739760814565918,0.4345241
GAB2,OPC,0.07293309,0.6639079018776488,0.9739760814565918,0.4345241
USP6,OPC,0.5481665,0.6639079018776488,0.9739760814565918,0.4345241
TANK,OPC,0.072720796,0.6639079018776488,0.9739760814565918,0.4345241
RBMS1,OPC,0.0334691,0.6639079018776488,0.9739760814565918,0.4345241
ANP32A,OPC,0.021721395,0.6639079018776488,0.9739760814565918,0.4345241
MYBBP1A,OPC,0.06254611,0.6639079018776488,0.9739760814565918,0.4345241
AMMECR1L,OPC,0.1444866,0.6639079018776488,0.9739760814565918,0.4345241
LINC02197,OPC,1.4789151,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000286163,OPC,0.06955254,0.6639079018776488,0.9739760814565918,0.4345241
TUT7,OPC,0.028440852,0.6639079018776488,0.9739760814565918,0.4345241
CPSF6,OPC,0.0037447014,0.6639079018776488,0.9739760814565918,0.4345241
FYCO1,OPC,0.05400296,0.6639079018776488,0.9739760814565918,0.4345241
HAPLN2,OPC,0.26200238,0.6639079018776488,0.9739760814565918,0.4345241
ZMYND15,OPC,0.39555678,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000289986,OPC,0.16402693,0.6639079018776488,0.9739760814565918,0.4345241
LINC01772,OPC,0.24434692,0.6639079018776488,0.9739760814565918,0.4345241
RGPD5,OPC,0.10985469,0.6639079018776488,0.9739760814565918,0.4345241
ITGA6,OPC,0.37316278,0.6639079018776488,0.9739760814565918,0.4345241
NXF1,OPC,0.08032151,0.6639079018776488,0.9739760814565918,0.4345241
C2orf49,OPC,0.1189578,0.6639079018776488,0.9739760814565918,0.4345241
SCYL3,OPC,0.00838687,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000271811,OPC,0.13764098,0.6639079018776488,0.9739760814565918,0.4345241
CEACAM22P,OPC,0.25112715,0.6639079018776488,0.9739760814565918,0.4345241
RNF41,OPC,0.02966089,0.6639079018776488,0.9739760814565918,0.4345241
SLC16A7,OPC,0.05375476,0.6639079018776488,0.9739760814565918,0.4345241
ANKRD34C-AS1,OPC,-0.1036245,0.6639079018776488,0.9739760814565918,0.4345241
OXSR1,OPC,0.041570507,0.6639079018776488,0.9739760814565918,0.4345241
B4GALNT1,OPC,0.41969144,0.6639079018776488,0.9739760814565918,0.4345241
CRYGS,OPC,0.010155246,0.6639079018776488,0.9739760814565918,0.4345241
C5orf67,OPC,0.2729245,0.6639079018776488,0.9739760814565918,0.4345241
MAGED4,OPC,1.3258685,0.6639079018776488,0.9739760814565918,0.4345241
NLGN3,OPC,0.08944763,0.6639079018776488,0.9739760814565918,0.4345241
MRPS30-DT,OPC,0.032889593,0.6639079018776488,0.9739760814565918,0.4345241
COG1,OPC,0.098532595,0.6639079018776488,0.9739760814565918,0.4345241
NUP160,OPC,0.05130514,0.6639079018776488,0.9739760814565918,0.4345241
TNFAIP8,OPC,0.39714736,0.6639079018776488,0.9739760814565918,0.4345241
NT5C3B,OPC,0.0977397,0.6639079018776488,0.9739760814565918,0.4345241
CAB39L,OPC,0.04835004,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000288794,OPC,0.1735513,0.6639079018776488,0.9739760814565918,0.4345241
SPIN3,OPC,0.049408156,0.6639079018776488,0.9739760814565918,0.4345241
ZXDA,OPC,0.06904528,0.6639079018776488,0.9739760814565918,0.4345241
SLC25A36,OPC,0.06788712,0.6639079018776488,0.9739760814565918,0.4345241
DENND11,OPC,0.014134967,0.6639079018776488,0.9739760814565918,0.4345241
PSMB3,OPC,0.1325472,0.6639079018776488,0.9739760814565918,0.4345241
B3GAT3,OPC,0.0911702,0.6639079018776488,0.9739760814565918,0.4345241
LINC01114,OPC,-0.03356382,0.6639079018776488,0.9739760814565918,0.4345241
ATP7B,OPC,0.0856255,0.6639079018776488,0.9739760814565918,0.4345241
DNAJC4,OPC,0.12124205,0.6639079018776488,0.9739760814565918,0.4345241
SPATA9,OPC,0.007891271,0.6639079018776488,0.9739760814565918,0.4345241
MERTK,OPC,0.08912574,0.6639079018776488,0.9739760814565918,0.4345241
SLC20A1,OPC,0.08096023,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000213981,OPC,-0.013350016,0.6639079018776488,0.9739760814565918,0.4345241
ANKRD11,OPC,0.045159537,0.6639079018776488,0.9739760814565918,0.4345241
MRE11,OPC,0.043719303,0.6639079018776488,0.9739760814565918,0.4345241
NLN,OPC,0.11250904,0.6639079018776488,0.9739760814565918,0.4345241
ERICH2-DT,OPC,0.10860107,0.6639079018776488,0.9739760814565918,0.4345241
TMSB15B,OPC,0.035761192,0.6639079018776488,0.9739760814565918,0.4345241
DISP3,OPC,0.047645625,0.6639079018776488,0.9739760814565918,0.4345241
G2E3,OPC,0.031166142,0.6639079018776488,0.9739760814565918,0.4345241
ME1,OPC,-0.027199592,0.6639079018776488,0.9739760814565918,0.4345241
FLG-AS1,OPC,-0.190942,0.6639079018776488,0.9739760814565918,0.4345241
ZNF805,OPC,0.047516312,0.6639079018776488,0.9739760814565918,0.4345241
PODXL,OPC,0.22495924,0.6639079018776488,0.9739760814565918,0.4345241
HNRNPH2,OPC,-0.0073291888,0.6639079018776488,0.9739760814565918,0.4345241
TMEM51,OPC,0.007819143,0.6639079018776488,0.9739760814565918,0.4345241
SPDYE12,OPC,0.35454798,0.6639079018776488,0.9739760814565918,0.4345241
SPEN,OPC,0.04174384,0.6639079018776488,0.9739760814565918,0.4345241
RLIM,OPC,0.08314608,0.6639079018776488,0.9739760814565918,0.4345241
ULK3,OPC,0.05915391,0.6639079018776488,0.9739760814565918,0.4345241
RASSF3,OPC,0.14928752,0.6639079018776488,0.9739760814565918,0.4345241
ZIM2,OPC,0.1799656,0.6639079018776488,0.9739760814565918,0.4345241
CSRNP1,OPC,0.16073531,0.6639079018776488,0.9739760814565918,0.4345241
MEGF9,OPC,0.015329526,0.6639079018776488,0.9739760814565918,0.4345241
BTBD9,OPC,0.06006772,0.6639079018776488,0.9739760814565918,0.4345241
LINC02391,OPC,0.07019609,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000226904,OPC,0.5763099,0.6639079018776488,0.9739760814565918,0.4345241
FAM27E3,OPC,0.15085728,0.6639079018776488,0.9739760814565918,0.4345241
PFKFB4,OPC,-0.019233935,0.6639079018776488,0.9739760814565918,0.4345241
ZNF814,OPC,0.05381391,0.6639079018776488,0.9739760814565918,0.4345241
UNC5C,OPC,0.10281844,0.6639079018776488,0.9739760814565918,0.4345241
BCAS1,OPC,0.059828896,0.6639079018776488,0.9739760814565918,0.4345241
RASAL1,OPC,0.67255884,0.6639079018776488,0.9739760814565918,0.4345241
TRAFD1,OPC,0.06263938,0.6639079018776488,0.9739760814565918,0.4345241
ZNF442,OPC,0.062031746,0.6639079018776488,0.9739760814565918,0.4345241
C6orf52,OPC,0.21931133,0.6639079018776488,0.9739760814565918,0.4345241
TMEM72-AS1,OPC,-0.011455626,0.6639079018776488,0.9739760814565918,0.4345241
PKD1,OPC,0.075963244,0.6639079018776488,0.9739760814565918,0.4345241
NTNG1,OPC,0.06785309,0.6639079018776488,0.9739760814565918,0.4345241
RTF2,OPC,0.067029566,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000291067,OPC,0.27668792,0.6639079018776488,0.9739760814565918,0.4345241
MTRF1L,OPC,0.06688153,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000287154,OPC,0.2489234,0.6639079018776488,0.9739760814565918,0.4345241
CAMKK2,OPC,0.044893596,0.6639079018776488,0.9739760814565918,0.4345241
RANBP17,OPC,0.031348325,0.6639079018776488,0.9739760814565918,0.4345241
RNLS,OPC,0.06225127,0.6639079018776488,0.9739760814565918,0.4345241
STRC,OPC,0.5539681,0.6639079018776488,0.9739760814565918,0.4345241
LINC01630,OPC,0.16881046,0.6639079018776488,0.9739760814565918,0.4345241
DGKD,OPC,0.07232274,0.6639079018776488,0.9739760814565918,0.4345241
NOC3L,OPC,0.08803033,0.6639079018776488,0.9739760814565918,0.4345241
CREBRF,OPC,0.070005,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000291182,OPC,0.24787939,0.6639079018776488,0.9739760814565918,0.4345241
KLRC3,OPC,-0.015540395,0.6639079018776488,0.9739760814565918,0.4345241
SYT17,OPC,0.023131255,0.6639079018776488,0.9739760814565918,0.4345241
EFHD1,OPC,0.42265496,0.6639079018776488,0.9739760814565918,0.4345241
TAF4,OPC,0.07332222,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000260409,OPC,0.0749416,0.6639079018776488,0.9739760814565918,0.4345241
RNFT2,OPC,0.0222775,0.6639079018776488,0.9739760814565918,0.4345241
SRRM2,OPC,0.013728815,0.6639079018776488,0.9739760814565918,0.4345241
BTG3,OPC,0.15249248,0.6639079018776488,0.9739760814565918,0.4345241
FOXP1,OPC,0.051407754,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000277855,OPC,0.040355597,0.6639079018776488,0.9739760814565918,0.4345241
ZBTB7C,OPC,0.13916846,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000287855,OPC,0.08883416,0.6639079018776488,0.9739760814565918,0.4345241
SOX8,OPC,0.1208907,0.6639079018776488,0.9739760814565918,0.4345241
B4GALT5,OPC,0.15193117,0.6639079018776488,0.9739760814565918,0.4345241
VPS18,OPC,0.23878472,0.6639079018776488,0.9739760814565918,0.4345241
ENPP3,OPC,0.15292403,0.6639079018776488,0.9739760814565918,0.4345241
SLIT2,OPC,0.06716762,0.6639079018776488,0.9739760814565918,0.4345241
CCDC149,OPC,0.034755364,0.6639079018776488,0.9739760814565918,0.4345241
RILPL2,OPC,0.014393799,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000289629,OPC,0.55557114,0.6639079018776488,0.9739760814565918,0.4345241
NRBP1,OPC,0.043404482,0.6639079018776488,0.9739760814565918,0.4345241
FOSL2,OPC,0.36902064,0.6639079018776488,0.9739760814565918,0.4345241
PTPN2,OPC,0.03462836,0.6639079018776488,0.9739760814565918,0.4345241
SCNN1B,OPC,1.7667131,0.6639079018776488,0.9739760814565918,0.4345241
SNRPD1,OPC,0.08822578,0.6639079018776488,0.9739760814565918,0.4345241
OSBPL1A,OPC,0.036101203,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000276724,OPC,0.067748316,0.6639079018776488,0.9739760814565918,0.4345241
LINC02256-1,OPC,0.2257532,0.6639079018776488,0.9739760814565918,0.4345241
DICER1,OPC,0.09277601,0.6639079018776488,0.9739760814565918,0.4345241
ZBTB11-AS1,OPC,0.007559883,0.6639079018776488,0.9739760814565918,0.4345241
LINC01678,OPC,0.31561452,0.6639079018776488,0.9739760814565918,0.4345241
SLC25A29,OPC,0.012846033,0.6639079018776488,0.9739760814565918,0.4345241
SETD3,OPC,0.07453324,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000258983,OPC,0.44777933,0.6639079018776488,0.9739760814565918,0.4345241
NPC1,OPC,0.071639575,0.6639079018776488,0.9739760814565918,0.4345241
LINC02268,OPC,1.7213186,0.6639079018776488,0.9739760814565918,0.4345241
LINC01202,OPC,0.60202587,0.6639079018776488,0.9739760814565918,0.4345241
WWC1,OPC,0.06840962,0.6639079018776488,0.9739760814565918,0.4345241
DNAJC27,OPC,0.041025713,0.6639079018776488,0.9739760814565918,0.4345241
IFT25,OPC,0.06518208,0.6639079018776488,0.9739760814565918,0.4345241
LINC02605,OPC,1.8267063,0.6639079018776488,0.9739760814565918,0.4345241
ZBTB10,OPC,0.05142807,0.6639079018776488,0.9739760814565918,0.4345241
TMEM64,OPC,0.12235589,0.6639079018776488,0.9739760814565918,0.4345241
MRPL43,OPC,0.04040968,0.6639079018776488,0.9739760814565918,0.4345241
TATDN1,OPC,0.09359142,0.6639079018776488,0.9739760814565918,0.4345241
DHX33,OPC,0.13075517,0.6639079018776488,0.9739760814565918,0.4345241
ADAMTS1,OPC,0.09682,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000231236,OPC,0.8666221,0.6639079018776488,0.9739760814565918,0.4345241
TMEM65,OPC,0.036195148,0.6639079018776488,0.9739760814565918,0.4345241
ENPP2,OPC,-0.058593336,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000254141,OPC,0.335719,0.6639079018776488,0.9739760814565918,0.4345241
FBXO30,OPC,0.20564757,0.6639079018776488,0.9739760814565918,0.4345241
FGF14-IT1,OPC,0.3401306,0.6639079018776488,0.9739760814565918,0.4345241
LINC00964,OPC,0.2746631,0.6639079018776488,0.9739760814565918,0.4345241
GYPC,OPC,0.15639046,0.6639079018776488,0.9739760814565918,0.4345241
RAI1-AS1,OPC,0.36203563,0.6639079018776488,0.9739760814565918,0.4345241
RGS17,OPC,0.024439797,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000260173,OPC,0.21809633,0.6639079018776488,0.9739760814565918,0.4345241
COQ5,OPC,0.07561506,0.6639079018776488,0.9739760814565918,0.4345241
LINC00173,OPC,0.22010458,0.6639079018776488,0.9739760814565918,0.4345241
LINC01338,OPC,0.5677993,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000271851,OPC,0.4966242,0.6639079018776488,0.9739760814565918,0.4345241
DHCR7,OPC,0.047502,0.6639079018776488,0.9739760814565918,0.4345241
LRCH4,OPC,0.22373238,0.6639079018776488,0.9739760814565918,0.4345241
DCUN1D2,OPC,0.061359063,0.6639079018776488,0.9739760814565918,0.4345241
CEP104,OPC,0.034817517,0.6639079018776488,0.9739760814565918,0.4345241
SLC6A8,OPC,0.07549216,0.6639079018776488,0.9739760814565918,0.4345241
CPEB2-DT,OPC,0.07665412,0.6639079018776488,0.9739760814565918,0.4345241
TRIP6,OPC,0.007331287,0.6639079018776488,0.9739760814565918,0.4345241
SAMD9L,OPC,0.5717233,0.6639079018776488,0.9739760814565918,0.4345241
DNAJB12,OPC,-0.010158523,0.6639079018776488,0.9739760814565918,0.4345241
CAMK2G,OPC,0.0200511,0.6639079018776488,0.9739760814565918,0.4345241
FSD1,OPC,0.06543431,0.6639079018776488,0.9739760814565918,0.4345241
PIP5K1C,OPC,0.065002404,0.6639079018776488,0.9739760814565918,0.4345241
SF3A2,OPC,0.12952785,0.6639079018776488,0.9739760814565918,0.4345241
TCF3,OPC,0.13035038,0.6639079018776488,0.9739760814565918,0.4345241
VMA21,OPC,0.15036175,0.6639079018776488,0.9739760814565918,0.4345241
GPRIN1,OPC,0.24786757,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000284600,OPC,0.21086986,0.6639079018776488,0.9739760814565918,0.4345241
FAM110C,OPC,0.54407626,0.6639079018776488,0.9739760814565918,0.4345241
GLUD1,OPC,0.06842528,0.6639079018776488,0.9739760814565918,0.4345241
LINC00865,OPC,0.17570393,0.6639079018776488,0.9739760814565918,0.4345241
TAF1B,OPC,0.026635794,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000275178,OPC,0.6879166,0.6639079018776488,0.9739760814565918,0.4345241
AGAP1-IT1,OPC,0.104691476,0.6639079018776488,0.9739760814565918,0.4345241
WLS,OPC,0.122290306,0.6639079018776488,0.9739760814565918,0.4345241
DOCK7,OPC,0.10269792,0.6639079018776488,0.9739760814565918,0.4345241
LINC01739,OPC,0.43315345,0.6639079018776488,0.9739760814565918,0.4345241
AIFM1,OPC,0.08044692,0.6639079018776488,0.9739760814565918,0.4345241
CTDP1,OPC,0.07624757,0.6639079018776488,0.9739760814565918,0.4345241
TPGS1,OPC,0.25008768,0.6639079018776488,0.9739760814565918,0.4345241
ENSG00000188897,OPC,0.038534075,0.6639079018776488,0.9739760814565918,0.4345241
SNED1,OPC,0.25972238,0.6639079018776488,0.9739760814565918,0.4345241
ADCY9,OPC,0.1841918,0.6639079018776488,0.9739760814565918,0.4345241
TSPAN11,OPC,0.053525396,0.6639079018776488,0.9739760814565918,0.4345241
TUBB4A,OPC,0.2171784,0.6639079018776488,0.9739760814565918,0.4345241
NODAL,OPC,0.57539034,0.6639079018776488,0.9739760814565918,0.4345241
ANO7,OPC,0.17396629,0.6639079018776488,0.9739760814565918,0.4345241
B3GALNT2,OPC,-0.023739142,0.6639079018776488,0.9739760814565918,0.4345241
