"gene_id","cell_type","log2FC","lfcSE","pval","padj","baseMean"
"ACBD3","Excitatory_neuron",-0.685170540685109,0.99551434258075,0.491290432658062,0.999464148140922,6.41460401161954
"ACBD4","Excitatory_neuron",0.843591041241617,1.30826850841666,0.519047138110784,0.999464148140922,2.03977910538914
"ACBD5","Excitatory_neuron",0.133741927700419,1.09764798496043,0.903022489640242,0.999464148140922,3.81998811957211
"ACBD6","Excitatory_neuron",-1.24196442996337,1.17050603222013,0.288667565419815,0.999464148140922,5.81602620972973
"ACCS","Excitatory_neuron",0.109405819246479,2.59666001884179,0.966392445322628,0.999464148140922,0.245058377567349
"ACD","Excitatory_neuron",-1.23508946921691,0.857073969403919,0.149569560424618,0.939777375092787,5.14271342814931
"ACER3","Excitatory_neuron",-1.73823798566183,1.11269841851035,0.118245004444451,0.898698743260157,4.73274798886939
"ACHE","Excitatory_neuron",0.294474512065351,1.25710975606179,0.814793029634535,0.999464148140922,1.38916833632999
"ACIN1","Excitatory_neuron",-0.506460867557354,0.902113693730683,0.574514125691843,0.999464148140922,8.37488365429104
"ACLY","Excitatory_neuron",0.754222738416343,1.41291958709836,0.593476846747616,0.999464148140922,1.27691489124211
"ACO1","Excitatory_neuron",0.299641808241791,0.844232747880334,0.72264356021862,0.999464148140922,4.48210199575723
"ACO2","Excitatory_neuron",-1.08129713863138,0.870568058765057,0.214214690038406,0.999464148140922,84.0004773895401
"ACOT11","Excitatory_neuron",0.0217134892748007,0.710549779209811,0.97562146620669,0.999464148140922,26.7781131640792
"ACOT13","Excitatory_neuron",-2.20488819700649,1.40618187084846,0.116881958270276,0.89683086069806,1.09434617234735
"ACOT2","Excitatory_neuron",-0.925952417663644,2.13962603839013,0.665186468789101,0.999464148140922,0.663129874137071
"ACOT4","Excitatory_neuron",-0.366324253150842,2.38480886392243,0.877919313719253,0.999464148140922,0.655655337321214
"ACOT7","Excitatory_neuron",0.549360764592135,0.837491978330112,0.511850225106733,0.999464148140922,11.9960394496208
"ACOT8","Excitatory_neuron",-1.78110972615512,0.915173127817291,0.0516307481691886,0.718564189949939,5.39663594190379
"ACOT9","Excitatory_neuron",-1.66759265529878,1.08395272055282,0.123941872629846,0.907704970840168,4.28179899563456
"ACOX1","Excitatory_neuron",-0.996410201022081,0.776596560662012,0.199475468851299,0.999464148140922,11.1909151312647
"ACOX2","Excitatory_neuron",2.79670230769694,2.55918509671664,0.274477360135059,0.999464148140922,1.19191994977181
"ACOX3","Excitatory_neuron",0.0741604643587323,0.836570772836871,0.929361528168734,0.999464148140922,2.90935016232456
"ACP1","Excitatory_neuron",0.717238205172091,0.848027182432524,0.397679580530693,0.999464148140922,6.62650131635534
"ACP2","Excitatory_neuron",1.03428976470918,1.88353179222858,0.582921356761093,0.999464148140922,0.653005813178529
"ACP6","Excitatory_neuron",1.33179510327551,3.57998499092547,0.709884387600156,0.999464148140922,0.172087080716852
"ACSBG1","Excitatory_neuron",-0.355377951856628,1.1151531792488,0.74996854520094,0.999464148140922,5.06399857030591
"ACSF3","Excitatory_neuron",-0.0548758092084591,0.559943199074076,0.92193034247312,0.999464148140922,25.3700799477788
"ACSL1","Excitatory_neuron",2.36753280248272,1.60117588918539,0.139241552069232,0.923230970635711,2.07888122641056
"ACSL3","Excitatory_neuron",-1.71350166270067,0.755345845835338,0.023298780328583,0.534124539032766,43.5496653801467
"ACSL4","Excitatory_neuron",-0.899284955819251,0.913783801955918,0.325050036368663,0.999464148140922,28.4162881203259
"ACSL6","Excitatory_neuron",-0.0897557911298817,0.592365449880244,0.879564765388023,0.999464148140922,5.05982922812922
"ACSS1","Excitatory_neuron",-0.890115569328483,1.37810778814978,0.518346117463412,0.999464148140922,0.928430458459555
"ACSS2","Excitatory_neuron",-1.03310369574426,3.58221283042328,0.773041953231747,0.999464148140922,0.199651756043976
"ACSS3","Excitatory_neuron",0.709218249699348,0.812265739373881,0.382589093871246,0.999464148140922,1.95161274430457
"ACTA2","Excitatory_neuron",0.117869002710532,1.47669192043878,0.936380711655887,0.999464148140922,0.58814213576027
"ACTB","Excitatory_neuron",0.346560626870066,0.758031837785863,0.647538229585045,0.999464148140922,826.359185150664
"ACTG1","Excitatory_neuron",-0.409459724285543,0.873983393851858,0.63942829456462,0.999464148140922,238.094849078265
"ACTL6B","Excitatory_neuron",0.044778290104037,0.958489552370101,0.962738337321265,0.999464148140922,4.46705735831074
"ACTN1","Excitatory_neuron",-0.935491298059857,0.471889401209791,0.0474302833935074,0.697278058337613,165.934072999119
"ACTN2","Excitatory_neuron",-0.719580336837286,0.826715863371078,0.384077320619541,0.999464148140922,19.0327198097446
"ACTN4","Excitatory_neuron",0.888718552978231,0.903008661028589,0.32502947345328,0.999464148140922,4.26830029961298
"ACTR10","Excitatory_neuron",0.019361611675232,0.846631172207306,0.98175476514047,0.999464148140922,10.3704148531733
