"donor","transcript_id","cell_type","gene_id","is_significant_hit","condition","n_cells_donor","raw_count","gene_total_count","psi","padj_gene","padj_tx","delta_psi","n_cells_expressing_gene"
"SMC029","GRIA2-233","Excitatory_neuron","GRIA2",FALSE,"AD",150,0,94,0,NA,NA,NA,18
"SMC032","GRIA2-233","Excitatory_neuron","GRIA2",FALSE,"AD",578,0,881,0,NA,NA,NA,98
"SMC036","GRIA2-233","Excitatory_neuron","GRIA2",FALSE,"AD",206,0,45,0,NA,NA,NA,17
"SMC038","GRIA2-233","Excitatory_neuron","GRIA2",FALSE,"AD",1640,0,568,0,NA,NA,NA,234
"SMC039","GRIA2-233","Excitatory_neuron","GRIA2",FALSE,"AD",413,0,79,0,NA,NA,NA,21
"SMC041","GRIA2-233","Excitatory_neuron","GRIA2",FALSE,"AD",1746,0,167,0,NA,NA,NA,70
"SMC043","GRIA2-233","Excitatory_neuron","GRIA2",FALSE,"AD",105,0,20,0,NA,NA,NA,3
"SMC049","GRIA2-233","Excitatory_neuron","GRIA2",FALSE,"AD",4070,1,2267,0.000441111601235112,NA,NA,NA,601
"PO13","GRIA2-233","Excitatory_neuron","GRIA2",FALSE,"Control",777,0,107,0,NA,NA,NA,40
"PO15","GRIA2-233","Excitatory_neuron","GRIA2",FALSE,"Control",744,1,777,0.00128700128700129,NA,NA,NA,221
"PO20","GRIA2-233","Excitatory_neuron","GRIA2",FALSE,"Control",1454,0,515,0,NA,NA,NA,162
"PO23","GRIA2-233","Excitatory_neuron","GRIA2",FALSE,"Control",1605,1,1323,0.000755857898715042,NA,NA,NA,278
"SMC027","GRIA2-233","Excitatory_neuron","GRIA2",FALSE,"Control",129,0,231,0,NA,NA,NA,30
"SMC030","GRIA2-233","Excitatory_neuron","GRIA2",FALSE,"Control",915,0,1894,0,NA,NA,NA,247
"SMC033","GRIA2-233","Excitatory_neuron","GRIA2",FALSE,"Control",2797,0,836,0,NA,NA,NA,196
"SMC052","GRIA2-233","Excitatory_neuron","GRIA2",FALSE,"Control",4785,0,1634,0,NA,NA,NA,412
"PO05","GRIA2-234","Excitatory_neuron","GRIA2",FALSE,"AD",1197,0,627,0,NA,NA,NA,170
"PO11","GRIA2-234","Excitatory_neuron","GRIA2",FALSE,"AD",1165,0,678,0,NA,NA,NA,227
"PO28","GRIA2-234","Excitatory_neuron","GRIA2",FALSE,"AD",1851,0,870,0,NA,NA,NA,303
"PO41","GRIA2-234","Excitatory_neuron","GRIA2",FALSE,"AD",973,0,1152,0,NA,NA,NA,292
"PO42","GRIA2-234","Excitatory_neuron","GRIA2",FALSE,"AD",1303,0,501,0,NA,NA,NA,165
"SMC029","GRIA2-234","Excitatory_neuron","GRIA2",FALSE,"AD",150,0,94,0,NA,NA,NA,18
"SMC032","GRIA2-234","Excitatory_neuron","GRIA2",FALSE,"AD",578,0,881,0,NA,NA,NA,98
"SMC036","GRIA2-234","Excitatory_neuron","GRIA2",FALSE,"AD",206,0,45,0,NA,NA,NA,17
"SMC038","GRIA2-234","Excitatory_neuron","GRIA2",FALSE,"AD",1640,0,568,0,NA,NA,NA,234
"SMC039","GRIA2-234","Excitatory_neuron","GRIA2",FALSE,"AD",413,0,79,0,NA,NA,NA,21
"SMC041","GRIA2-234","Excitatory_neuron","GRIA2",FALSE,"AD",1746,0,167,0,NA,NA,NA,70
"SMC043","GRIA2-234","Excitatory_neuron","GRIA2",FALSE,"AD",105,0,20,0,NA,NA,NA,3
"SMC049","GRIA2-234","Excitatory_neuron","GRIA2",FALSE,"AD",4070,0,2267,0,NA,NA,NA,601
"PO13","GRIA2-234","Excitatory_neuron","GRIA2",FALSE,"Control",777,0,107,0,NA,NA,NA,40
"PO15","GRIA2-234","Excitatory_neuron","GRIA2",FALSE,"Control",744,0,777,0,NA,NA,NA,221
"PO20","GRIA2-234","Excitatory_neuron","GRIA2",FALSE,"Control",1454,0,515,0,NA,NA,NA,162
"PO23","GRIA2-234","Excitatory_neuron","GRIA2",FALSE,"Control",1605,1,1323,0.000755857898715042,NA,NA,NA,278
"SMC027","GRIA2-234","Excitatory_neuron","GRIA2",FALSE,"Control",129,0,231,0,NA,NA,NA,30
"SMC030","GRIA2-234","Excitatory_neuron","GRIA2",FALSE,"Control",915,14,1894,0.00739176346356917,NA,NA,NA,247
"SMC033","GRIA2-234","Excitatory_neuron","GRIA2",FALSE,"Control",2797,0,836,0,NA,NA,NA,196
"SMC052","GRIA2-234","Excitatory_neuron","GRIA2",FALSE,"Control",4785,0,1634,0,NA,NA,NA,412
"PO05","GRIA2-236","Excitatory_neuron","GRIA2",FALSE,"AD",1197,0,627,0,NA,NA,NA,170
"PO11","GRIA2-236","Excitatory_neuron","GRIA2",FALSE,"AD",1165,0,678,0,NA,NA,NA,227
"PO28","GRIA2-236","Excitatory_neuron","GRIA2",FALSE,"AD",1851,0,870,0,NA,NA,NA,303
"PO41","GRIA2-236","Excitatory_neuron","GRIA2",FALSE,"AD",973,2,1152,0.00173611111111111,NA,NA,NA,292
"PO42","GRIA2-236","Excitatory_neuron","GRIA2",FALSE,"AD",1303,0,501,0,NA,NA,NA,165
"SMC029","GRIA2-236","Excitatory_neuron","GRIA2",FALSE,"AD",150,0,94,0,NA,NA,NA,18
"SMC032","GRIA2-236","Excitatory_neuron","GRIA2",FALSE,"AD",578,1,881,0.00113507377979569,NA,NA,NA,98
"SMC036","GRIA2-236","Excitatory_neuron","GRIA2",FALSE,"AD",206,0,45,0,NA,NA,NA,17
"SMC038","GRIA2-236","Excitatory_neuron","GRIA2",FALSE,"AD",1640,3,568,0.00528169014084507,NA,NA,NA,234
"SMC039","GRIA2-236","Excitatory_neuron","GRIA2",FALSE,"AD",413,0,79,0,NA,NA,NA,21
"SMC041","GRIA2-236","Excitatory_neuron","GRIA2",FALSE,"AD",1746,2,167,0.0119760479041916,NA,NA,NA,70
"SMC043","GRIA2-236","Excitatory_neuron","GRIA2",FALSE,"AD",105,0,20,0,NA,NA,NA,3
"SMC049","GRIA2-236","Excitatory_neuron","GRIA2",FALSE,"AD",4070,1,2267,0.000441111601235112,NA,NA,NA,601
"PO13","GRIA2-236","Excitatory_neuron","GRIA2",FALSE,"Control",777,1,107,0.00934579439252336,NA,NA,NA,40
"PO15","GRIA2-236","Excitatory_neuron","GRIA2",FALSE,"Control",744,3,777,0.00386100386100386,NA,NA,NA,221
"PO20","GRIA2-236","Excitatory_neuron","GRIA2",FALSE,"Control",1454,0,515,0,NA,NA,NA,162
"PO23","GRIA2-236","Excitatory_neuron","GRIA2",FALSE,"Control",1605,2,1323,0.00151171579743008,NA,NA,NA,278
"SMC027","GRIA2-236","Excitatory_neuron","GRIA2",FALSE,"Control",129,0,231,0,NA,NA,NA,30
"SMC030","GRIA2-236","Excitatory_neuron","GRIA2",FALSE,"Control",915,0,1894,0,NA,NA,NA,247
"SMC033","GRIA2-236","Excitatory_neuron","GRIA2",FALSE,"Control",2797,0,836,0,NA,NA,NA,196
"SMC052","GRIA2-236","Excitatory_neuron","GRIA2",FALSE,"Control",4785,0,1634,0,NA,NA,NA,412
"PO05","GRIA2-237","Excitatory_neuron","GRIA2",FALSE,"AD",1197,0,627,0,NA,NA,NA,170
"PO11","GRIA2-237","Excitatory_neuron","GRIA2",FALSE,"AD",1165,0,678,0,NA,NA,NA,227
"PO28","GRIA2-237","Excitatory_neuron","GRIA2",FALSE,"AD",1851,0,870,0,NA,NA,NA,303
"PO41","GRIA2-237","Excitatory_neuron","GRIA2",FALSE,"AD",973,0,1152,0,NA,NA,NA,292
"PO42","GRIA2-237","Excitatory_neuron","GRIA2",FALSE,"AD",1303,0,501,0,NA,NA,NA,165
"SMC029","GRIA2-237","Excitatory_neuron","GRIA2",FALSE,"AD",150,0,94,0,NA,NA,NA,18
"SMC032","GRIA2-237","Excitatory_neuron","GRIA2",FALSE,"AD",578,1,881,0.00113507377979569,NA,NA,NA,98
"SMC036","GRIA2-237","Excitatory_neuron","GRIA2",FALSE,"AD",206,0,45,0,NA,NA,NA,17
"SMC038","GRIA2-237","Excitatory_neuron","GRIA2",FALSE,"AD",1640,1,568,0.00176056338028169,NA,NA,NA,234
"SMC039","GRIA2-237","Excitatory_neuron","GRIA2",FALSE,"AD",413,0,79,0,NA,NA,NA,21
"SMC041","GRIA2-237","Excitatory_neuron","GRIA2",FALSE,"AD",1746,0,167,0,NA,NA,NA,70
"SMC043","GRIA2-237","Excitatory_neuron","GRIA2",FALSE,"AD",105,0,20,0,NA,NA,NA,3
"SMC049","GRIA2-237","Excitatory_neuron","GRIA2",FALSE,"AD",4070,0,2267,0,NA,NA,NA,601
"PO13","GRIA2-237","Excitatory_neuron","GRIA2",FALSE,"Control",777,0,107,0,NA,NA,NA,40
"PO15","GRIA2-237","Excitatory_neuron","GRIA2",FALSE,"Control",744,3,777,0.00386100386100386,NA,NA,NA,221
"PO20","GRIA2-237","Excitatory_neuron","GRIA2",FALSE,"Control",1454,0,515,0,NA,NA,NA,162
"PO23","GRIA2-237","Excitatory_neuron","GRIA2",FALSE,"Control",1605,0,1323,0,NA,NA,NA,278
"SMC027","GRIA2-237","Excitatory_neuron","GRIA2",FALSE,"Control",129,0,231,0,NA,NA,NA,30
"SMC030","GRIA2-237","Excitatory_neuron","GRIA2",FALSE,"Control",915,0,1894,0,NA,NA,NA,247
"SMC033","GRIA2-237","Excitatory_neuron","GRIA2",FALSE,"Control",2797,1,836,0.00119617224880383,NA,NA,NA,196
"SMC052","GRIA2-237","Excitatory_neuron","GRIA2",FALSE,"Control",4785,0,1634,0,NA,NA,NA,412
"PO05","GRIA2-238","Excitatory_neuron","GRIA2",FALSE,"AD",1197,0,627,0,NA,NA,NA,170
"PO11","GRIA2-238","Excitatory_neuron","GRIA2",FALSE,"AD",1165,0,678,0,NA,NA,NA,227
"PO28","GRIA2-238","Excitatory_neuron","GRIA2",FALSE,"AD",1851,1,870,0.00114942528735632,NA,NA,NA,303
"PO41","GRIA2-238","Excitatory_neuron","GRIA2",FALSE,"AD",973,1,1152,0.000868055555555556,NA,NA,NA,292
"PO42","GRIA2-238","Excitatory_neuron","GRIA2",FALSE,"AD",1303,0,501,0,NA,NA,NA,165
"SMC029","GRIA2-238","Excitatory_neuron","GRIA2",FALSE,"AD",150,0,94,0,NA,NA,NA,18
"SMC032","GRIA2-238","Excitatory_neuron","GRIA2",FALSE,"AD",578,0,881,0,NA,NA,NA,98
"SMC036","GRIA2-238","Excitatory_neuron","GRIA2",FALSE,"AD",206,0,45,0,NA,NA,NA,17
"SMC038","GRIA2-238","Excitatory_neuron","GRIA2",FALSE,"AD",1640,0,568,0,NA,NA,NA,234
"SMC039","GRIA2-238","Excitatory_neuron","GRIA2",FALSE,"AD",413,3,79,0.0379746835443038,NA,NA,NA,21
"SMC041","GRIA2-238","Excitatory_neuron","GRIA2",FALSE,"AD",1746,0,167,0,NA,NA,NA,70
"SMC043","GRIA2-238","Excitatory_neuron","GRIA2",FALSE,"AD",105,0,20,0,NA,NA,NA,3
"SMC049","GRIA2-238","Excitatory_neuron","GRIA2",FALSE,"AD",4070,0,2267,0,NA,NA,NA,601
"PO13","GRIA2-238","Excitatory_neuron","GRIA2",FALSE,"Control",777,0,107,0,NA,NA,NA,40
"PO15","GRIA2-238","Excitatory_neuron","GRIA2",FALSE,"Control",744,0,777,0,NA,NA,NA,221
"PO20","GRIA2-238","Excitatory_neuron","GRIA2",FALSE,"Control",1454,0,515,0,NA,NA,NA,162
"PO23","GRIA2-238","Excitatory_neuron","GRIA2",FALSE,"Control",1605,0,1323,0,NA,NA,NA,278
"SMC027","GRIA2-238","Excitatory_neuron","GRIA2",FALSE,"Control",129,0,231,0,NA,NA,NA,30
"SMC030","GRIA2-238","Excitatory_neuron","GRIA2",FALSE,"Control",915,2,1894,0.00105596620908131,NA,NA,NA,247
"SMC033","GRIA2-238","Excitatory_neuron","GRIA2",FALSE,"Control",2797,0,836,0,NA,NA,NA,196
"SMC052","GRIA2-238","Excitatory_neuron","GRIA2",FALSE,"Control",4785,1,1634,0.000611995104039168,NA,NA,NA,412
"PO05","GRIA2-239","Excitatory_neuron","GRIA2",FALSE,"AD",1197,0,627,0,NA,NA,NA,170
"PO11","GRIA2-239","Excitatory_neuron","GRIA2",FALSE,"AD",1165,5,678,0.00737463126843658,NA,NA,NA,227
"PO28","GRIA2-239","Excitatory_neuron","GRIA2",FALSE,"AD",1851,1,870,0.00114942528735632,NA,NA,NA,303
"PO41","GRIA2-239","Excitatory_neuron","GRIA2",FALSE,"AD",973,2,1152,0.00173611111111111,NA,NA,NA,292
"PO42","GRIA2-239","Excitatory_neuron","GRIA2",FALSE,"AD",1303,0,501,0,NA,NA,NA,165
"SMC029","GRIA2-239","Excitatory_neuron","GRIA2",FALSE,"AD",150,0,94,0,NA,NA,NA,18
"SMC032","GRIA2-239","Excitatory_neuron","GRIA2",FALSE,"AD",578,0,881,0,NA,NA,NA,98
"SMC036","GRIA2-239","Excitatory_neuron","GRIA2",FALSE,"AD",206,0,45,0,NA,NA,NA,17
"SMC038","GRIA2-239","Excitatory_neuron","GRIA2",FALSE,"AD",1640,0,568,0,NA,NA,NA,234
"SMC039","GRIA2-239","Excitatory_neuron","GRIA2",FALSE,"AD",413,9,79,0.113924050632911,NA,NA,NA,21
"SMC041","GRIA2-239","Excitatory_neuron","GRIA2",FALSE,"AD",1746,0,167,0,NA,NA,NA,70
"SMC043","GRIA2-239","Excitatory_neuron","GRIA2",FALSE,"AD",105,0,20,0,NA,NA,NA,3
"SMC049","GRIA2-239","Excitatory_neuron","GRIA2",FALSE,"AD",4070,0,2267,0,NA,NA,NA,601
"PO13","GRIA2-239","Excitatory_neuron","GRIA2",FALSE,"Control",777,0,107,0,NA,NA,NA,40
"PO15","GRIA2-239","Excitatory_neuron","GRIA2",FALSE,"Control",744,0,777,0,NA,NA,NA,221
"PO20","GRIA2-239","Excitatory_neuron","GRIA2",FALSE,"Control",1454,0,515,0,NA,NA,NA,162
"PO23","GRIA2-239","Excitatory_neuron","GRIA2",FALSE,"Control",1605,0,1323,0,NA,NA,NA,278
"SMC027","GRIA2-239","Excitatory_neuron","GRIA2",FALSE,"Control",129,0,231,0,NA,NA,NA,30
"SMC030","GRIA2-239","Excitatory_neuron","GRIA2",FALSE,"Control",915,0,1894,0,NA,NA,NA,247
"SMC033","GRIA2-239","Excitatory_neuron","GRIA2",FALSE,"Control",2797,0,836,0,NA,NA,NA,196
"SMC052","GRIA2-239","Excitatory_neuron","GRIA2",FALSE,"Control",4785,0,1634,0,NA,NA,NA,412
"PO05","KLC1-202","Excitatory_neuron","KLC1",FALSE,"AD",1197,0,14,0,NA,NA,NA,9
"PO11","KLC1-202","Excitatory_neuron","KLC1",FALSE,"AD",1165,0,15,0,NA,NA,NA,9
"PO28","KLC1-202","Excitatory_neuron","KLC1",FALSE,"AD",1851,0,94,0,NA,NA,NA,53
"PO41","KLC1-202","Excitatory_neuron","KLC1",FALSE,"AD",973,0,81,0,NA,NA,NA,48
"PO42","KLC1-202","Excitatory_neuron","KLC1",FALSE,"AD",1303,0,6,0,NA,NA,NA,6
"SMC029","KLC1-202","Excitatory_neuron","KLC1",FALSE,"AD",150,0,13,0,NA,NA,NA,3
"SMC032","KLC1-202","Excitatory_neuron","KLC1",FALSE,"AD",578,0,172,0,NA,NA,NA,46
"SMC036","KLC1-202","Excitatory_neuron","KLC1",FALSE,"AD",206,0,4,0,NA,NA,NA,2
"SMC038","KLC1-202","Excitatory_neuron","KLC1",FALSE,"AD",1640,0,129,0,NA,NA,NA,49
"SMC039","KLC1-202","Excitatory_neuron","KLC1",FALSE,"AD",413,0,10,0,NA,NA,NA,5
"SMC041","KLC1-202","Excitatory_neuron","KLC1",FALSE,"AD",1746,0,325,0,NA,NA,NA,30
"SMC043","KLC1-202","Excitatory_neuron","KLC1",FALSE,"AD",105,0,1,0,NA,NA,NA,1
"SMC049","KLC1-202","Excitatory_neuron","KLC1",FALSE,"AD",4070,0,1032,0,NA,NA,NA,281
"PO13","KLC1-202","Excitatory_neuron","KLC1",FALSE,"Control",777,0,22,0,NA,NA,NA,7
"PO15","KLC1-202","Excitatory_neuron","KLC1",FALSE,"Control",744,0,519,0,NA,NA,NA,138
"PO20","KLC1-202","Excitatory_neuron","KLC1",FALSE,"Control",1454,0,52,0,NA,NA,NA,16
"PO23","KLC1-202","Excitatory_neuron","KLC1",FALSE,"Control",1605,6,650,0.00923076923076923,NA,NA,NA,176
"SMC027","KLC1-202","Excitatory_neuron","KLC1",FALSE,"Control",129,1,8,0.125,NA,NA,NA,5
"SMC030","KLC1-202","Excitatory_neuron","KLC1",FALSE,"Control",915,0,364,0,NA,NA,NA,134
"SMC033","KLC1-202","Excitatory_neuron","KLC1",FALSE,"Control",2797,0,176,0,NA,NA,NA,43
"SMC052","KLC1-202","Excitatory_neuron","KLC1",FALSE,"Control",4785,0,67,0,NA,NA,NA,31
"PO05","KLC1-204","Excitatory_neuron","KLC1",FALSE,"AD",1197,0,14,0,NA,NA,NA,9
"PO11","KLC1-204","Excitatory_neuron","KLC1",FALSE,"AD",1165,0,15,0,NA,NA,NA,9
"PO28","KLC1-204","Excitatory_neuron","KLC1",FALSE,"AD",1851,0,94,0,NA,NA,NA,53
"PO41","KLC1-204","Excitatory_neuron","KLC1",FALSE,"AD",973,3,81,0.037037037037037,NA,NA,NA,48
"PO42","KLC1-204","Excitatory_neuron","KLC1",FALSE,"AD",1303,1,6,0.166666666666667,NA,NA,NA,6
"SMC029","KLC1-204","Excitatory_neuron","KLC1",FALSE,"AD",150,1,13,0.0769230769230769,NA,NA,NA,3
"SMC032","KLC1-204","Excitatory_neuron","KLC1",FALSE,"AD",578,5,172,0.0290697674418605,NA,NA,NA,46
"SMC036","KLC1-204","Excitatory_neuron","KLC1",FALSE,"AD",206,0,4,0,NA,NA,NA,2
"SMC038","KLC1-204","Excitatory_neuron","KLC1",FALSE,"AD",1640,0,129,0,NA,NA,NA,49
"SMC039","KLC1-204","Excitatory_neuron","KLC1",FALSE,"AD",413,3,10,0.3,NA,NA,NA,5
"SMC041","KLC1-204","Excitatory_neuron","KLC1",FALSE,"AD",1746,9,325,0.0276923076923077,NA,NA,NA,30
"SMC043","KLC1-204","Excitatory_neuron","KLC1",FALSE,"AD",105,0,1,0,NA,NA,NA,1
"SMC049","KLC1-204","Excitatory_neuron","KLC1",FALSE,"AD",4070,127,1032,0.123062015503876,NA,NA,NA,281
"PO13","KLC1-204","Excitatory_neuron","KLC1",FALSE,"Control",777,3,22,0.136363636363636,NA,NA,NA,7
"PO15","KLC1-204","Excitatory_neuron","KLC1",FALSE,"Control",744,16,519,0.0308285163776493,NA,NA,NA,138
"PO20","KLC1-204","Excitatory_neuron","KLC1",FALSE,"Control",1454,15,52,0.288461538461538,NA,NA,NA,16
"PO23","KLC1-204","Excitatory_neuron","KLC1",FALSE,"Control",1605,21,650,0.0323076923076923,NA,NA,NA,176
"SMC027","KLC1-204","Excitatory_neuron","KLC1",FALSE,"Control",129,1,8,0.125,NA,NA,NA,5
"SMC030","KLC1-204","Excitatory_neuron","KLC1",FALSE,"Control",915,10,364,0.0274725274725275,NA,NA,NA,134
"SMC033","KLC1-204","Excitatory_neuron","KLC1",FALSE,"Control",2797,0,176,0,NA,NA,NA,43
"SMC052","KLC1-204","Excitatory_neuron","KLC1",FALSE,"Control",4785,8,67,0.119402985074627,NA,NA,NA,31
"PO05","KLC1-205","Excitatory_neuron","KLC1",FALSE,"AD",1197,1,14,0.0714285714285714,NA,NA,NA,9
"PO11","KLC1-205","Excitatory_neuron","KLC1",FALSE,"AD",1165,0,15,0,NA,NA,NA,9
"PO28","KLC1-205","Excitatory_neuron","KLC1",FALSE,"AD",1851,0,94,0,NA,NA,NA,53
"PO41","KLC1-205","Excitatory_neuron","KLC1",FALSE,"AD",973,0,81,0,NA,NA,NA,48
"PO42","KLC1-205","Excitatory_neuron","KLC1",FALSE,"AD",1303,0,6,0,NA,NA,NA,6
"SMC029","KLC1-205","Excitatory_neuron","KLC1",FALSE,"AD",150,0,13,0,NA,NA,NA,3
"SMC032","KLC1-205","Excitatory_neuron","KLC1",FALSE,"AD",578,0,172,0,NA,NA,NA,46
"SMC036","KLC1-205","Excitatory_neuron","KLC1",FALSE,"AD",206,0,4,0,NA,NA,NA,2
"SMC038","KLC1-205","Excitatory_neuron","KLC1",FALSE,"AD",1640,0,129,0,NA,NA,NA,49
"SMC039","KLC1-205","Excitatory_neuron","KLC1",FALSE,"AD",413,0,10,0,NA,NA,NA,5
"SMC041","KLC1-205","Excitatory_neuron","KLC1",FALSE,"AD",1746,3,325,0.00923076923076923,NA,NA,NA,30
"SMC043","KLC1-205","Excitatory_neuron","KLC1",FALSE,"AD",105,0,1,0,NA,NA,NA,1
"SMC049","KLC1-205","Excitatory_neuron","KLC1",FALSE,"AD",4070,2,1032,0.00193798449612403,NA,NA,NA,281
"PO13","KLC1-205","Excitatory_neuron","KLC1",FALSE,"Control",777,0,22,0,NA,NA,NA,7
"PO15","KLC1-205","Excitatory_neuron","KLC1",FALSE,"Control",744,0,519,0,NA,NA,NA,138
"PO20","KLC1-205","Excitatory_neuron","KLC1",FALSE,"Control",1454,0,52,0,NA,NA,NA,16
"PO23","KLC1-205","Excitatory_neuron","KLC1",FALSE,"Control",1605,2,650,0.00307692307692308,NA,NA,NA,176
"SMC027","KLC1-205","Excitatory_neuron","KLC1",FALSE,"Control",129,0,8,0,NA,NA,NA,5
"SMC030","KLC1-205","Excitatory_neuron","KLC1",FALSE,"Control",915,0,364,0,NA,NA,NA,134
"SMC033","KLC1-205","Excitatory_neuron","KLC1",FALSE,"Control",2797,0,176,0,NA,NA,NA,43
"SMC052","KLC1-205","Excitatory_neuron","KLC1",FALSE,"Control",4785,0,67,0,NA,NA,NA,31
"PO05","KLC1-206","Excitatory_neuron","KLC1",FALSE,"AD",1197,4,14,0.285714285714286,NA,NA,NA,9
"PO11","KLC1-206","Excitatory_neuron","KLC1",FALSE,"AD",1165,6,15,0.4,NA,NA,NA,9
"PO28","KLC1-206","Excitatory_neuron","KLC1",FALSE,"AD",1851,51,94,0.542553191489362,NA,NA,NA,53
"PO41","KLC1-206","Excitatory_neuron","KLC1",FALSE,"AD",973,21,81,0.259259259259259,NA,NA,NA,48
"PO42","KLC1-206","Excitatory_neuron","KLC1",FALSE,"AD",1303,1,6,0.166666666666667,NA,NA,NA,6
"SMC029","KLC1-206","Excitatory_neuron","KLC1",FALSE,"AD",150,11,13,0.846153846153846,NA,NA,NA,3
"SMC032","KLC1-206","Excitatory_neuron","KLC1",FALSE,"AD",578,72,172,0.418604651162791,NA,NA,NA,46
"SMC036","KLC1-206","Excitatory_neuron","KLC1",FALSE,"AD",206,0,4,0,NA,NA,NA,2
"SMC038","KLC1-206","Excitatory_neuron","KLC1",FALSE,"AD",1640,60,129,0.465116279069767,NA,NA,NA,49
"SMC039","KLC1-206","Excitatory_neuron","KLC1",FALSE,"AD",413,5,10,0.5,NA,NA,NA,5
"SMC041","KLC1-206","Excitatory_neuron","KLC1",FALSE,"AD",1746,41,325,0.126153846153846,NA,NA,NA,30
"SMC043","KLC1-206","Excitatory_neuron","KLC1",FALSE,"AD",105,0,1,0,NA,NA,NA,1
"SMC049","KLC1-206","Excitatory_neuron","KLC1",FALSE,"AD",4070,750,1032,0.726744186046512,NA,NA,NA,281
"PO13","KLC1-206","Excitatory_neuron","KLC1",FALSE,"Control",777,6,22,0.272727272727273,NA,NA,NA,7
"PO15","KLC1-206","Excitatory_neuron","KLC1",FALSE,"Control",744,283,519,0.545279383429672,NA,NA,NA,138
"PO20","KLC1-206","Excitatory_neuron","KLC1",FALSE,"Control",1454,25,52,0.480769230769231,NA,NA,NA,16
"PO23","KLC1-206","Excitatory_neuron","KLC1",FALSE,"Control",1605,466,650,0.716923076923077,NA,NA,NA,176
"SMC027","KLC1-206","Excitatory_neuron","KLC1",FALSE,"Control",129,4,8,0.5,NA,NA,NA,5
"SMC030","KLC1-206","Excitatory_neuron","KLC1",FALSE,"Control",915,205,364,0.563186813186813,NA,NA,NA,134
"SMC033","KLC1-206","Excitatory_neuron","KLC1",FALSE,"Control",2797,55,176,0.3125,NA,NA,NA,43
"SMC052","KLC1-206","Excitatory_neuron","KLC1",FALSE,"Control",4785,42,67,0.626865671641791,NA,NA,NA,31
"PO05","KLC1-207","Excitatory_neuron","KLC1",TRUE,"AD",1197,2,14,0.142857142857143,0.000611996220777316,0.00011127204014133,0.182436366727942,9
"PO11","KLC1-207","Excitatory_neuron","KLC1",TRUE,"AD",1165,3,15,0.2,0.000611996220777316,0.00011127204014133,0.182436366727942,9
"PO28","KLC1-207","Excitatory_neuron","KLC1",TRUE,"AD",1851,17,94,0.180851063829787,0.000611996220777316,0.00011127204014133,0.182436366727942,53
"PO41","KLC1-207","Excitatory_neuron","KLC1",TRUE,"AD",973,13,81,0.160493827160494,0.000611996220777316,0.00011127204014133,0.182436366727942,48
"PO42","KLC1-207","Excitatory_neuron","KLC1",TRUE,"AD",1303,2,6,0.333333333333333,0.000611996220777316,0.00011127204014133,0.182436366727942,6
"SMC029","KLC1-207","Excitatory_neuron","KLC1",TRUE,"AD",150,0,13,0,0.000611996220777316,0.00011127204014133,0.182436366727942,3
"SMC032","KLC1-207","Excitatory_neuron","KLC1",TRUE,"AD",578,4,172,0.0232558139534884,0.000611996220777316,0.00011127204014133,0.182436366727942,46
"SMC036","KLC1-207","Excitatory_neuron","KLC1",TRUE,"AD",206,2,4,0.5,0.000611996220777316,0.00011127204014133,0.182436366727942,2
"SMC038","KLC1-207","Excitatory_neuron","KLC1",TRUE,"AD",1640,35,129,0.271317829457364,0.000611996220777316,0.00011127204014133,0.182436366727942,49
"SMC039","KLC1-207","Excitatory_neuron","KLC1",TRUE,"AD",413,2,10,0.2,0.000611996220777316,0.00011127204014133,0.182436366727942,5
"SMC041","KLC1-207","Excitatory_neuron","KLC1",TRUE,"AD",1746,265,325,0.815384615384615,0.000611996220777316,0.00011127204014133,0.182436366727942,30
"SMC043","KLC1-207","Excitatory_neuron","KLC1",TRUE,"AD",105,0,1,0,0.000611996220777316,0.00011127204014133,0.182436366727942,1
"SMC049","KLC1-207","Excitatory_neuron","KLC1",TRUE,"AD",4070,88,1032,0.0852713178294574,0.000611996220777316,0.00011127204014133,0.182436366727942,281
"PO13","KLC1-207","Excitatory_neuron","KLC1",TRUE,"Control",777,2,22,0.0909090909090909,0.000611996220777316,0.00011127204014133,0.182436366727942,7
"PO15","KLC1-207","Excitatory_neuron","KLC1",TRUE,"Control",744,10,519,0.0192678227360308,0.000611996220777316,0.00011127204014133,0.182436366727942,138
"PO20","KLC1-207","Excitatory_neuron","KLC1",TRUE,"Control",1454,2,52,0.0384615384615385,0.000611996220777316,0.00011127204014133,0.182436366727942,16
"PO23","KLC1-207","Excitatory_neuron","KLC1",TRUE,"Control",1605,39,650,0.06,0.000611996220777316,0.00011127204014133,0.182436366727942,176
"SMC027","KLC1-207","Excitatory_neuron","KLC1",TRUE,"Control",129,0,8,0,0.000611996220777316,0.00011127204014133,0.182436366727942,5
"SMC030","KLC1-207","Excitatory_neuron","KLC1",TRUE,"Control",915,2,364,0.00549450549450549,0.000611996220777316,0.00011127204014133,0.182436366727942,134
"SMC033","KLC1-207","Excitatory_neuron","KLC1",TRUE,"Control",2797,8,176,0.0454545454545455,0.000611996220777316,0.00011127204014133,0.182436366727942,43
"SMC052","KLC1-207","Excitatory_neuron","KLC1",TRUE,"Control",4785,5,67,0.0746268656716418,0.000611996220777316,0.00011127204014133,0.182436366727942,31
"PO05","KLC1-208","Excitatory_neuron","KLC1",FALSE,"AD",1197,0,14,0,NA,NA,NA,9
