"gene_id","cell_type","log2FC","lfcSE","pval","padj","baseMean"
"DIRC3-AS1","Astrocyte",0.619217821475824,0.368742681394231,0.093099805347579,0.495481515667789,60.2540201034577
"DIRC3","Astrocyte",0.407578842872686,0.280394317654045,0.146059549312821,0.562236413289015,77.0488358570775
"TNS1","Astrocyte",0.406676024059888,0.204067140162659,0.0462774326112742,0.417130602814195,154.511827921444
"TNS1-AS1","Astrocyte",-0.324199633172331,0.946266968502757,0.731892587993713,NA,1.26186035399678
"RUFY4","Astrocyte",-0.397944363694872,0.550826416755737,0.470018057640624,0.789238182874484,6.03470457896252
"ARPC2","Astrocyte",0.382508681836116,0.172101124738063,0.0262440697407921,0.366061026660378,78.0695503312902
"ENSG00000261338","Astrocyte",-0.808676800273891,1.17075153231845,0.489733303052279,NA,1.00785563989047
"AAMP","Astrocyte",-0.207356916753175,0.371417889728307,0.576650006334366,0.842229993446701,23.1069475748543
"PNKD","Astrocyte",-0.567334702185032,0.334508829299046,0.0898815051632077,0.493686713519171,45.8768015153804
"TMBIM1","Astrocyte",0.21807780574666,0.448105551972666,0.626494934037694,0.864398611603711,102.562135508107
"CATIP-AS2","Astrocyte",-1.01284323435591,1.94853252605965,0.603204400516382,NA,0.336853740145528
"CATIP","Astrocyte",0.38710266703862,0.513986471486837,0.451367080557123,NA,5.54302452279777
"ENSG00000288819","Astrocyte",0.754650031162534,0.854803050732423,0.377325439775903,NA,1.04259019178027
"SLC11A1","Astrocyte",-0.130992940066603,0.602388665249368,0.827853109243851,NA,3.84471376388816
"CTDSP1","Astrocyte",-0.431382756909384,0.298605689596704,0.148554293943472,0.563890883551577,33.2078730358605
"VIL1","Astrocyte",-0.691662490009534,1.65852933558622,0.676653817954883,NA,0.467919228938006
"USP37","Astrocyte",0.181906369424651,0.138507781817525,0.18907190914866,0.603750188918605,89.7664748748983
"CNOT9","Astrocyte",0.0494860316306466,0.216503779907474,0.819203995977007,0.942412349481085,46.6855472012726
"PLCD4","Astrocyte",0.264502579336974,0.376605500518541,0.482471338596427,0.797457670618615,11.1987138461799
"ZNF142","Astrocyte",-0.376081190836876,0.26461980083302,0.15525474785438,0.570830096263925,19.4256363197139
"BCS1L","Astrocyte",-0.706374024813977,0.612620448818525,0.248895211246975,0.652995046015822,5.87756254404379
"RNF25","Astrocyte",-0.222599133294164,0.387796653469986,0.56596107577536,0.836749417569147,8.17759016408446
"STK36","Astrocyte",0.0854315462594197,0.302542592093578,0.777653240908354,0.925752345168873,24.4481729426307
"TTLL4","Astrocyte",0.0762238533759041,0.169802616107969,0.653506094504325,0.875475282560807,58.2798465297175
"CYP27A1","Astrocyte",0.23081519614857,0.162856004099761,0.156396345010555,0.572534252410323,88.0508435405891
"ENSG00000286154","Astrocyte",-0.648725999267038,0.801982514035967,0.418570987851124,NA,2.92836161774474
"ENSG00000272555","Astrocyte",-0.519236418731577,1.11023779347869,0.640013183095759,NA,0.673812871953565
"CDK5R2","Astrocyte",-0.359449028001396,1.00950476751863,0.721792100645528,NA,2.267133761375
"CFAP65","Astrocyte",0.930090629502267,1.56961441820556,0.553475693736357,NA,0.581256952675431
"NHEJ1","Astrocyte",-0.031763644586374,0.320221193366905,0.920985172101889,0.976362988694656,11.4009159434676
"CNPPD1","Astrocyte",-0.18270812016663,0.371999582975243,0.623319361718825,0.863692045633079,12.3456579531515
"RETREG2","Astrocyte",-0.529062287449711,0.319533654047562,0.0977759825708217,0.502061790466179,25.8224480659793
"ZFAND2B","Astrocyte",0.0169171439085389,0.429972170566599,0.968615535644402,0.990937391880546,19.568167025485
"ABCB6","Astrocyte",-0.176840454611655,0.253821890541522,0.485983793171146,0.798371709482851,19.2037435703271
"ATG9A","Astrocyte",-0.311863392574484,0.304116342710641,0.305139602545003,0.695230895379043,21.1066929632892
"ANKZF1","Astrocyte",0.264412036116961,0.291546459713365,0.364444168460643,0.733529909526515,34.5459647621157
"GLB1L","Astrocyte",0.151775650479109,0.459346501597088,0.74108529695151,NA,4.04220283701156
"STK16","Astrocyte",-0.29748474265786,0.820307426838733,0.716866123035751,NA,5.16129947076957
"TUBA4A","Astrocyte",-0.306238745103551,0.532183397525415,0.564994862559948,0.836026715987292,17.45204794833
"DNAJB2","Astrocyte",-0.00928953287835483,0.249664702372448,0.970319132384414,0.991171670582201,53.5231885086504
"PTPRN","Astrocyte",0.24813844218177,0.742747106833282,0.738317679143915,0.910060013820543,7.48703865198805
"DNPEP","Astrocyte",-0.157756274524694,0.257522296653785,0.540145697845909,0.825643576180915,26.7180737816501
"DNPEP-AS1","Astrocyte",-0.466401643432325,0.986562954959204,0.636388652262284,NA,1.0896228536939
"SPEG","Astrocyte",-0.479892588927787,0.229591227857724,0.0365994447114466,0.399154633121626,40.0038439107378
"ASIC4-AS1","Astrocyte",-1.02156425442511,0.901527718284037,0.257152142558909,NA,0.958490332470646
"SPEGNB","Astrocyte",-1.28034343017875,2.38399801467361,0.591228065569854,NA,0.346545579455771
"GMPPA","Astrocyte",-0.125612643139836,0.433355960372621,0.771923194736601,0.92333866256102,7.82878733445762
"ASIC4","Astrocyte",-0.664020656918278,1.15645655848076,0.565842239616597,NA,0.914495115680586
"CHPF","Astrocyte",-0.272669509844327,0.360484531762238,0.449411054044546,0.779931183760547,26.402786095043
"TMEM198","Astrocyte",-0.729202168918842,0.526226755412562,0.165832866025651,NA,5.60036608185761
"ENSG00000268896","Astrocyte",-0.500153506012309,1.7333651366589,0.77292973843449,NA,0.351361949838702
"OBSL1","Astrocyte",-0.187137211433527,0.246799348069598,0.448297439405322,0.779432509647975,46.6951255277541
"ENSG00000269068","Astrocyte",-0.611952057134241,2.08301213582333,0.768924275453206,NA,0.44977421478198
"INHA","Astrocyte",1.08289977462566,0.523060414012328,0.0384228641139495,0.403851960139646,6.79112709893235
"STK11IP","Astrocyte",-0.0879618856652419,0.348644855954353,0.800811873819417,0.936095672436927,13.9853523754264
"SLC4A3","Astrocyte",-0.346707651221558,0.36280996908847,0.339265383691852,0.716444124135925,19.7672066277115
"ENSG00000239498","Astrocyte",0.9471908633865,0.926809364898692,0.306785142864706,NA,2.95946497122883
"ENSG00000236451","Astrocyte",0.850476582332916,0.833482869188386,0.307544104855493,NA,3.69366581985577
"ENSG00000224819","Astrocyte",0.893862328811387,1.28359642156285,0.486195053746339,NA,1.23621458072017
"ENSG00000290000","Astrocyte",0.354335057564834,1.11798913460461,0.751289414048413,NA,0.641885326404322
"EPHA4","Astrocyte",-0.28929421223576,0.292361994958183,0.322415194063896,0.705242093250805,111.529361901796
"ENSG00000272944","Astrocyte",-1.18235350453543,1.40020001967214,0.398436105047545,NA,0.518004405755864
"SGPP2","Astrocyte",0.778548342401971,0.861288393735003,0.366030103967566,NA,1.33848845866566
"FARSB","Astrocyte",-0.151080245620782,0.215050721875323,0.482346780508546,0.797360734961518,63.3689741891852
"MOGAT1","Astrocyte",0.229257824075666,0.383684682805975,0.55016277629255,0.829797573230261,22.760845796611
"ACSL3","Astrocyte",-0.0589474781130106,0.139999157809091,0.673714228080734,0.882104909947736,249.087325519936
"KCNE4","Astrocyte",-0.272488442771437,0.566635976447433,0.630596100227352,0.865934913021724,20.0509941740672
"SCG2","Astrocyte",0.498335431654362,0.453543578291152,0.271872870017316,0.670622374737063,32.8798852973936
"AP1S3","Astrocyte",-0.189480171066028,0.357471786559717,0.596072899442059,0.850128752742402,29.1621205074679
"WDFY1","Astrocyte",0.14489451495916,0.131076137883933,0.268976549071574,0.669046801164861,71.2468630537642
"MRPL44","Astrocyte",-0.115543589786158,0.385726841111377,0.76452217906791,0.920347513862805,8.23356356925136
"SERPINE2","Astrocyte",-0.310062252880615,0.126628075821692,0.0143410267439214,0.326633748481223,284.705931462043
"ENSG00000274629","Astrocyte",-1.36579206082661,1.91575171890074,0.475890628523799,NA,0.364164784991304
"CUL3","Astrocyte",0.00597944697143426,0.115352806804564,0.958659239844777,0.987762185970653,177.641259201085
"DOCK10","Astrocyte",0.976159820893964,0.346989108120719,0.00490467088073234,0.25583277661408,16.9758396089325
"NYAP2","Astrocyte",0.530274416546797,0.743876720422591,0.475937004156092,NA,2.41469172195153
"IRS1","Astrocyte",-0.637603561329646,0.347676577350574,0.0666690590267652,0.457646777025319,18.3231205412159
"ENSG00000272622","Astrocyte",0.337277148647849,0.65481450651221,0.606502141199211,NA,3.8371602654437
"RHBDD1","Astrocyte",0.19749267945116,0.153689517238313,0.198788532874027,0.613122656884987,173.396424137469
"COL4A4","Astrocyte",-0.637331096580055,0.957744167037927,0.505762553068131,NA,1.21320650309455
"COL4A3","Astrocyte",0.410635870477415,0.631499328715011,0.515527238644156,NA,4.12821802223463
"MFF-DT","Astrocyte",0.704535534453784,0.403069628465905,0.0804769919648235,0.48310477029918,14.3594679994989
"MFF","Astrocyte",-0.146358376311464,0.197541628422586,0.458754739111654,0.784948632588732,108.552124840858
"TM4SF20","Astrocyte",-0.811049536997272,3.56491977899368,0.820028363648703,NA,0.270087947115794
"AGFG1","Astrocyte",0.11574101732937,0.127580926712764,0.364302698868064,0.733529909526515,119.199266828477
"C2orf83","Astrocyte",0.330188284469172,1.82969073711078,0.856790469973456,NA,0.347353382682719
"SLC19A3","Astrocyte",1.09996451543597,0.542967750576815,0.0427814236377476,0.4133139964206,9.16364147282467
"SPHKAP","Astrocyte",-0.653896209336605,1.00921995305943,0.517035145019398,NA,1.33683661400264
"LINC01807","Astrocyte",0.709040470888324,0.770359373610529,0.357362613564808,NA,1.69790805257335
"PID1","Astrocyte",0.052331126809887,0.275436590404196,0.84931432366836,0.953868126994546,98.8978828757301
"DNER","Astrocyte",0.135200636499322,0.23582424840377,0.566434136397134,0.836900990190573,177.32074348004
"TRIP12","Astrocyte",0.127305698959287,0.108160809429712,0.239193933270414,0.645466752307123,225.500226741149
"FBXO36","Astrocyte",0.0885869843312627,0.208862728563766,0.671463901577674,0.882104909947736,40.296611635335
"SLC16A14","Astrocyte",0.125335730401427,0.425285240589492,0.768215572235945,NA,5.46050959682708
"ENSG00000225963","Astrocyte",0.0281351840751394,0.456650665293522,0.950871779873728,0.98606040791522,7.48428125572969
"SP110","Astrocyte",0.0664529916845919,0.252620951127695,0.792508836210246,0.933147663332778,68.7946246408835
"SP140","Astrocyte",0.807316261301292,0.35067657199223,0.0213257192904318,0.357798504329942,19.7361858513647
"SP140L","Astrocyte",0.608793089273524,0.517119929390833,0.239085202980667,0.645466752307123,6.24330605845053
"SP100","Astrocyte",0.372690412137319,0.501982711575991,0.457822761355351,0.784841888883485,8.17172461701408
"CAB39","Astrocyte",0.134454030427061,0.208675651404804,0.519367530553254,0.815839341079987,111.977055161067
"ITM2C","Astrocyte",-0.467605876127079,0.291446051349208,0.108618480413448,0.517469472882608,215.339769056927
"GCSIR","Astrocyte",-0.0994124668208649,0.700777450520441,0.887190389796669,NA,3.70087414953676
"SPATA3","Astrocyte",-0.510172060867217,1.01762424969614,0.616134403619216,NA,1.0952184878099
"C2orf72","Astrocyte",-0.560815353007764,0.307628989290325,0.0682995972725965,0.46201934046911,145.848250179646
"ENSG00000261829","Astrocyte",-0.633573206065878,0.582679592528302,0.276884774159521,0.673435420155362,7.3123647996402
"PSMD1","Astrocyte",-0.0901240022879416,0.116749607141994,0.440148389344459,0.774947870907068,180.774562401178
"HTR2B","Astrocyte",-2.47299953476173,1.1032930440374,0.0249955718765423,NA,1.64696552776971
"ARMC9","Astrocyte",0.221681112573199,0.217008955804775,0.307003503648268,0.696349778341634,82.9836277441526
"ENSG00000224376","Astrocyte",0.466234664551394,1.77283657778489,0.792559863647009,NA,0.562831932337728
"B3GNT7","Astrocyte",0.677647109148321,1.57868860625547,0.667743592680898,NA,0.457336810872757
"NCL","Astrocyte",-0.0317664269288968,0.229505365210675,0.889914364929397,0.96777071217018,77.3285793048922
"LINC00471","Astrocyte",-1.06600783170267,0.598285301669826,0.0747864655688076,NA,2.98057688440875
"ENSG00000289018","Astrocyte",0.730281410106894,0.810865001406291,0.367790283867513,NA,2.06946093795297
"PTMA","Astrocyte",-0.239943437989961,0.252188522225288,0.341378667854735,0.717743653324821,144.870622182322
"PDE6D","Astrocyte",-0.340679253359507,0.235557054255208,0.148101305217278,0.563640975531861,49.9727199669045
"COPS7B","Astrocyte",-0.239973629466331,0.306353275124518,0.433437339593713,0.771043503367197,51.782407258027
"ENSG00000261096","Astrocyte",-0.318203272624377,0.698605234692209,0.648761316802333,NA,3.87176997965807
"NPPC","Astrocyte",-1.31242918043708,1.95813117686591,0.502701117354532,NA,0.523860684737745
"DIS3L2","Astrocyte",-0.0231061514323917,0.137168486102208,0.866228587832017,0.9591322581282,160.86889454542
"ENSG00000227033","Astrocyte",-0.962593741069946,0.831188335912118,0.246825915681455,0.651420225070235,7.3833940856732
